office,town,candidate,party,votes,vote_percent
Comptroller,Thomaston,Mark Greenberg,R,238,56.26%
Attorney General,Thomaston,Sue Hatfield,R,340,79.44%
Attorney General,Thomaston,John Shaban,R,88,20.56%
Governor,Thompson,Mark Boughton,R,66,17.69%
Governor,Thompson,Timothy M Herbst,R,76,20.38%
Governor,Thompson,Steve Obsitnik,R,41,10.99%
Governor,Thompson,Bob Stefanowski,R,131,35.12%
Governor,Thompson,David Stemerman,R,59,15.82%
Lieutenant Governor,Thompson,Joe Markley,R,195,53.72%
Lieutenant Governor,Thompson,Jayme Stevenson,R,65,17.91%
Lieutenant Governor,Thompson,Erin E Stewart,R,103,28.37%
United States Senator,Thompson,Matthew Corey,R,287,83.43%
United States Senator,Thompson,Dominic Rapini,R,57,16.57%
Treasurer,Thompson,Thad Gray,R,215,62.87%
Treasurer,Thompson,Art Linares,R,127,37.13%
Comptroller,Thompson,Kurt Miller,R,181,54.03%
Comptroller,Thompson,Mark Greenberg,R,154,45.97%
Attorney General,Thompson,Sue Hatfield,R,305,85.92%
Attorney General,Thompson,John Shaban,R,50,14.08%
Governor,Tolland,Mark Boughton,R,115,15.01%
Governor,Tolland,Timothy M Herbst,R,159,20.76%
Governor,Tolland,Steve Obsitnik,R,117,15.27%
Governor,Tolland,Bob Stefanowski,R,182,23.76%
Governor,Tolland,David Stemerman,R,193,25.20%
Lieutenant Governor,Tolland,Joe Markley,R,338,44.77%
Lieutenant Governor,Tolland,Jayme Stevenson,R,127,16.82%
Lieutenant Governor,Tolland,Erin E Stewart,R,290,38.41%
United States Senator,Tolland,Matthew Corey,R,565,78.47%
United States Senator,Tolland,Dominic Rapini,R,155,21.53%
Treasurer,Tolland,Thad Gray,R,478,65.57%
Treasurer,Tolland,Art Linares,R,251,34.43%
Comptroller,Tolland,Kurt Miller,R,369,51.39%
Comptroller,Tolland,Mark Greenberg,R,349,48.61%
Attorney General,Tolland,Sue Hatfield,R,611,83.13%
Attorney General,Tolland,John Shaban,R,124,16.87%
Governor,Torrington,Mark Boughton,R,311,20.16%
Governor,Torrington,Timothy M Herbst,R,305,19.77%
Governor,Torrington,Steve Obsitnik,R,166,10.76%
Governor,Torrington,Bob Stefanowski,R,499,32.34%
Governor,Torrington,David Stemerman,R,262,16.98%
Lieutenant Governor,Torrington,Joe Markley,R,806,53.81%
Lieutenant Governor,Torrington,Jayme Stevenson,R,223,14.89%
Lieutenant Governor,Torrington,Erin E Stewart,R,469,31.31%
United States Senator,Torrington,Matthew Corey,R,1158,80.47%
United States Senator,Torrington,Dominic Rapini,R,281,19.53%
Representative in Congress 05,Torrington,Manny Santos,R,329,46.93%
Representative in Congress 05,Torrington,Ruby Corby-O'Neill,R,196,27.96%
Representative in Congress 05,Torrington,Richard DuPont,R,176,25.11%
Treasurer,Torrington,Thad Gray,R,873,60.08%
Treasurer,Torrington,Art Linares,R,580,39.92%
Comptroller,Torrington,Kurt Miller,R,667,45.62%
Comptroller,Torrington,Mark Greenberg,R,795,54.38%
Attorney General,Torrington,Sue Hatfield,R,1183,80.75%
Attorney General,Torrington,John Shaban,R,282,19.25%
Governor,Trumbull,Mark Boughton,R,324,13.21%
Governor,Trumbull,Timothy M Herbst,R,1278,52.10%
Governor,Trumbull,Steve Obsitnik,R,248,10.11%
Governor,Trumbull,Bob Stefanowski,R,434,17.69%
Governor,Trumbull,David Stemerman,R,169,6.89%
Lieutenant Governor,Trumbull,Joe Markley,R,1152,49.06%
Lieutenant Governor,Trumbull,Jayme Stevenson,R,629,26.79%
Lieutenant Governor,Trumbull,Erin E Stewart,R,567,24.15%
United States Senator,Trumbull,Matthew Corey,R,1492,66.22%
United States Senator,Trumbull,Dominic Rapini,R,761,33.78%
Treasurer,Trumbull,Thad Gray,R,1177,51.44%
Treasurer,Trumbull,Art Linares,R,1111,48.56%
Comptroller,Trumbull,Kurt Miller,R,1156,51.40%
Comptroller,Trumbull,Mark Greenberg,R,1093,48.60%
Attorney General,Trumbull,Sue Hatfield,R,1635,71.24%
Attorney General,Trumbull,John Shaban,R,660,28.76%
Governor,Union,Mark Boughton,R,9,9.78%
Governor,Union,Timothy M Herbst,R,25,27.17%
Governor,Union,Steve Obsitnik,R,20,21.74%
Governor,Union,Bob Stefanowski,R,29,31.52%
Governor,Union,David Stemerman,R,9,9.78%
Lieutenant Governor,Union,Joe Markley,R,35,38.89%
Lieutenant Governor,Union,Jayme Stevenson,R,6,6.67%
Lieutenant Governor,Union,Erin E Stewart,R,49,54.44%
United States Senator,Union,Matthew Corey,R,72,84.71%
United States Senator,Union,Dominic Rapini,R,13,15.29%
Treasurer,Union,Thad Gray,R,48,53.93%
Treasurer,Union,Art Linares,R,41,46.07%
Comptroller,Union,Kurt Miller,R,48,56.47%
Comptroller,Union,Mark Greenberg,R,37,43.53%
Attorney General,Union,Sue Hatfield,R,75,55.15%
Attorney General,Union,John Shaban,R,61,44.85%
Governor,Vernon,Mark Boughton,R,196,18.44%
Governor,Vernon,Timothy M Herbst,R,171,16.09%
Governor,Vernon,Steve Obsitnik,R,142,13.36%
Governor,Vernon,Bob Stefanowski,R,291,27.38%
Governor,Vernon,David Stemerman,R,263,24.74%
Lieutenant Governor,Vernon,Joe Markley,R,426,41.00%
Lieutenant Governor,Vernon,Jayme Stevenson,R,172,16.55%
Lieutenant Governor,Vernon,Erin E Stewart,R,441,42.44%
United States Senator,Vernon,Matthew Corey,R,819,82.48%
United States Senator,Vernon,Dominic Rapini,R,174,17.52%
Treasurer,Vernon,Thad Gray,R,566,56.83%
Treasurer,Vernon,Art Linares,R,430,43.17%
Comptroller,Vernon,Kurt Miller,R,509,51.62%
Comptroller,Vernon,Mark Greenberg,R,477,48.38%
Attorney General,Vernon,Sue Hatfield,R,818,80.83%
Attorney General,Vernon,John Shaban,R,194,19.17%
Governor,Voluntown,Mark Boughton,R,19,10.61%
Governor,Voluntown,Timothy M Herbst,R,69,38.55%
Governor,Voluntown,Steve Obsitnik,R,21,11.73%
Governor,Voluntown,Bob Stefanowski,R,52,29.05%
Governor,Voluntown,David Stemerman,R,18,10.06%
Lieutenant Governor,Voluntown,Joe Markley,R,93,53.45%
Lieutenant Governor,Voluntown,Jayme Stevenson,R,40,22.99%
Lieutenant Governor,Voluntown,Erin E Stewart,R,41,23.56%
United States Senator,Voluntown,Matthew Corey,R,129,77.25%
United States Senator,Voluntown,Dominic Rapini,R,38,22.75%
Treasurer,Voluntown,Thad Gray,R,82,49.70%
Treasurer,Voluntown,Art Linares,R,83,50.30%
Comptroller,Voluntown,Kurt Miller,R,87,53.37%
Comptroller,Voluntown,Mark Greenberg,R,76,46.63%
Attorney General,Voluntown,Sue Hatfield,R,143,82.66%
Attorney General,Voluntown,John Shaban,R,30,17.34%
Governor,Wallingford,Mark Boughton,R,265,14.98%
Governor,Wallingford,Timothy M Herbst,R,376,21.25%
Governor,Wallingford,Steve Obsitnik,R,192,10.85%
Governor,Wallingford,Bob Stefanowski,R,628,35.50%
Governor,Wallingford,David Stemerman,R,308,17.41%
Lieutenant Governor,Wallingford,Joe Markley,R,956,55.36%
Lieutenant Governor,Wallingford,Jayme Stevenson,R,236,13.67%
Lieutenant Governor,Wallingford,Erin E Stewart,R,535,30.98%
United States Senator,Wallingford,Matthew Corey,R,1175,71.60%
United States Senator,Wallingford,Dominic Rapini,R,466,28.40%
Treasurer,Wallingford,Thad Gray,R,826,50.40%
Treasurer,Wallingford,Art Linares,R,813,49.60%
Comptroller,Wallingford,Kurt Miller,R,846,51.65%
Comptroller,Wallingford,Mark Greenberg,R,792,48.35%
Attorney General,Wallingford,Sue Hatfield,R,1328,79.62%
Attorney General,Wallingford,John Shaban,R,340,20.38%
Governor,Warren,Mark Boughton,R,66,42.86%
Governor,Warren,Timothy M Herbst,R,21,13.64%
Governor,Warren,Steve Obsitnik,R,12,7.79%
Governor,Warren,Bob Stefanowski,R,36,23.38%
Governor,Warren,David Stemerman,R,19,12.34%
Lieutenant Governor,Warren,Joe Markley,R,81,53.29%
Lieutenant Governor,Warren,Jayme Stevenson,R,32,21.05%
Lieutenant Governor,Warren,Erin E Stewart,R,39,25.66%
United States Senator,Warren,Matthew Corey,R,127,85.81%
United States Senator,Warren,Dominic Rapini,R,21,14.19%
Representative in Congress 05,Warren,Manny Santos,R,77,51.33%
Representative in Congress 05,Warren,Ruby Corby-O'Neill,R,45,30.00%
Representative in Congress 05,Warren,Richard DuPont,R,28,18.67%
Treasurer,Warren,Thad Gray,R,95,62.09%
Treasurer,Warren,Art Linares,R,58,37.91%
Comptroller,Warren,Kurt Miller,R,78,51.32%
Comptroller,Warren,Mark Greenberg,R,74,48.68%
Attorney General,Warren,Sue Hatfield,R,120,79.47%
Attorney General,Warren,John Shaban,R,31,20.53%
Governor,Washington,Mark Boughton,R,108,43.72%
Governor,Washington,Timothy M Herbst,R,22,8.91%
Governor,Washington,Steve Obsitnik,R,21,8.50%
Governor,Washington,Bob Stefanowski,R,64,25.91%
Governor,Washington,David Stemerman,R,32,12.96%
Lieutenant Governor,Washington,Joe Markley,R,130,57.27%
Lieutenant Governor,Washington,Jayme Stevenson,R,41,18.06%
Lieutenant Governor,Washington,Erin E Stewart,R,56,24.67%
United States Senator,Washington,Matthew Corey,R,176,84.21%
United States Senator,Washington,Dominic Rapini,R,33,15.79%
Representative in Congress 05,Washington,Manny Santos,R,90,40.72%
Representative in Congress 05,Washington,Ruby Corby-O'Neill,R,99,44.80%
Representative in Congress 05,Washington,Richard DuPont,R,32,14.48%
Treasurer,Washington,Thad Gray,R,138,64.79%
Treasurer,Washington,Art Linares,R,75,35.21%
Comptroller,Washington,Kurt Miller,R,116,53.21%
Comptroller,Washington,Mark Greenberg,R,102,46.79%
Attorney General,Washington,Sue Hatfield,R,188,83.93%
Attorney General,Washington,John Shaban,R,36,16.07%
Governor,Waterbury,Mark Boughton,R,506,28.02%
Governor,Waterbury,Timothy M Herbst,R,314,17.39%
Governor,Waterbury,Steve Obsitnik,R,161,8.91%
Governor,Waterbury,Bob Stefanowski,R,553,30.62%
Governor,Waterbury,David Stemerman,R,272,15.06%
Lieutenant Governor,Waterbury,Joe Markley,R,1008,57.05%
Lieutenant Governor,Waterbury,Jayme Stevenson,R,210,11.88%
Lieutenant Governor,Waterbury,Erin E Stewart,R,549,31.07%
United States Senator,Waterbury,Matthew Corey,R,1163,70.36%
United States Senator,Waterbury,Dominic Rapini,R,490,29.64%
Representative in Congress 05,Waterbury,Manny Santos,R,591,43.11%
Representative in Congress 05,Waterbury,Ruby Corby-O'Neill,R,361,26.33%
Representative in Congress 05,Waterbury,Richard DuPont,R,419,30.56%
Treasurer,Waterbury,Thad Gray,R,899,53.83%
Treasurer,Waterbury,Art Linares,R,771,46.17%
Comptroller,Waterbury,Kurt Miller,R,747,44.78%
Comptroller,Waterbury,Mark Greenberg,R,921,55.22%
Attorney General,Waterbury,Sue Hatfield,R,1313,77.97%
Attorney General,Waterbury,John Shaban,R,371,22.03%
Governor,Waterford,Mark Boughton,R,177,19.93%
Governor,Waterford,Timothy M Herbst,R,186,20.95%
Governor,Waterford,Steve Obsitnik,R,168,18.92%
Governor,Waterford,Bob Stefanowski,R,242,27.25%
Governor,Waterford,David Stemerman,R,115,12.95%
Lieutenant Governor,Waterford,Joe Markley,R,364,42.23%
Lieutenant Governor,Waterford,Jayme Stevenson,R,217,25.17%
Lieutenant Governor,Waterford,Erin E Stewart,R,281,32.60%
United States Senator,Waterford,Matthew Corey,R,652,79.03%
United States Senator,Waterford,Dominic Rapini,R,173,20.97%
Treasurer,Waterford,Thad Gray,R,397,47.26%
Treasurer,Waterford,Art Linares,R,443,52.74%
Comptroller,Waterford,Kurt Miller,R,424,51.39%
Comptroller,Waterford,Mark Greenberg,R,401,48.61%
Attorney General,Waterford,Sue Hatfield,R,692,81.32%
Attorney General,Waterford,John Shaban,R,159,18.68%
Governor,Watertown,Mark Boughton,R,412,26.33%
Governor,Watertown,Timothy M Herbst,R,254,16.23%
Governor,Watertown,Steve Obsitnik,R,154,9.84%
Governor,Watertown,Bob Stefanowski,R,465,29.71%
Governor,Watertown,David Stemerman,R,280,17.89%
Lieutenant Governor,Watertown,Joe Markley,R,843,55.28%
Lieutenant Governor,Watertown,Jayme Stevenson,R,151,9.90%
Lieutenant Governor,Watertown,Erin E Stewart,R,531,34.82%
United States Senator,Watertown,Matthew Corey,R,1109,76.96%
United States Senator,Watertown,Dominic Rapini,R,332,23.04%
Representative in Congress 05,Watertown,Manny Santos,R,419,27.58%
Representative in Congress 05,Watertown,Ruby Corby-O'Neill,R,254,16.72%
Representative in Congress 05,Watertown,Richard DuPont,R,846,55.69%
Treasurer,Watertown,Thad Gray,R,839,58.22%
Treasurer,Watertown,Art Linares,R,602,41.78%
Comptroller,Watertown,Kurt Miller,R,666,44.91%
Comptroller,Watertown,Mark Greenberg,R,817,55.09%
Attorney General,Watertown,Sue Hatfield,R,1182,79.44%
Attorney General,Watertown,John Shaban,R,306,20.56%
Governor,Westbrook,Mark Boughton,R,63,11.58%
Governor,Westbrook,Timothy M Herbst,R,181,33.27%
Governor,Westbrook,Steve Obsitnik,R,60,11.03%
Governor,Westbrook,Bob Stefanowski,R,149,27.39%
Governor,Westbrook,David Stemerman,R,91,16.73%
Lieutenant Governor,Westbrook,Joe Markley,R,200,38.61%
Lieutenant Governor,Westbrook,Jayme Stevenson,R,106,20.46%
Lieutenant Governor,Westbrook,Erin E Stewart,R,212,40.93%
United States Senator,Westbrook,Matthew Corey,R,338,70.56%
United States Senator,Westbrook,Dominic Rapini,R,141,29.44%
Treasurer,Westbrook,Thad Gray,R,120,22.43%
Treasurer,Westbrook,Art Linares,R,415,77.57%
Comptroller,Westbrook,Kurt Miller,R,260,52.21%
Comptroller,Westbrook,Mark Greenberg,R,238,47.79%
Attorney General,Westbrook,Sue Hatfield,R,397,77.84%
Attorney General,Westbrook,John Shaban,R,113,22.16%
Governor,West Hartford,Mark Boughton,R,378,17.53%
Governor,West Hartford,Timothy M Herbst,R,253,11.73%
Governor,West Hartford,Steve Obsitnik,R,348,16.14%
Governor,West Hartford,Bob Stefanowski,R,533,24.72%
Governor,West Hartford,David Stemerman,R,644,29.87%
Lieutenant Governor,West Hartford,Joe Markley,R,727,34.28%
Lieutenant Governor,West Hartford,Jayme Stevenson,R,306,14.43%
Lieutenant Governor,West Hartford,Erin E Stewart,R,1088,51.30%
United States Senator,West Hartford,Matthew Corey,R,1517,78.03%
United States Senator,West Hartford,Dominic Rapini,R,427,21.97%
Treasurer,West Hartford,Thad Gray,R,1116,56.48%
Treasurer,West Hartford,Art Linares,R,860,43.52%
Comptroller,West Hartford,Kurt Miller,R,956,47.90%
Comptroller,West Hartford,Mark Greenberg,R,1040,52.10%
Attorney General,West Hartford,Sue Hatfield,R,1630,81.26%
Attorney General,West Hartford,John Shaban,R,376,18.74%
Governor,West Haven,Mark Boughton,R,235,23.57%
Governor,West Haven,Timothy M Herbst,R,149,14.94%
Governor,West Haven,Steve Obsitnik,R,96,9.63%
Governor,West Haven,Bob Stefanowski,R,360,36.11%
Governor,West Haven,David Stemerman,R,157,15.75%
Lieutenant Governor,West Haven,Joe Markley,R,425,44.60%
Lieutenant Governor,West Haven,Jayme Stevenson,R,198,20.78%
Lieutenant Governor,West Haven,Erin E Stewart,R,330,34.63%
United States Senator,West Haven,Matthew Corey,R,587,64.86%
United States Senator,West Haven,Dominic Rapini,R,318,35.14%
State Senator 14,West Haven,Anthony Giannattasio,R,363,53.38%
State Senator 14,West Haven,Pam Staneski,R,317,46.62%
State Representative 116,West Haven,Richard D DePalma,R,141,63.51%
State Representative 116,West Haven,Roman Khondker,R,81,36.49%
Treasurer,West Haven,Thad Gray,R,529,57.69%
Treasurer,West Haven,Art Linares,R,388,42.31%
Comptroller,West Haven,Kurt Miller,R,485,52.95%
Comptroller,West Haven,Mark Greenberg,R,431,47.05%
Attorney General,West Haven,Sue Hatfield,R,744,79.74%
Attorney General,West Haven,John Shaban,R,189,20.26%
Governor,Weston,Mark Boughton,R,130,27.60%
Governor,Weston,Timothy M Herbst,R,47,9.98%
Governor,Weston,Steve Obsitnik,R,83,17.62%
Governor,Weston,Bob Stefanowski,R,109,23.14%
Governor,Weston,David Stemerman,R,102,21.66%
Lieutenant Governor,Weston,Joe Markley,R,191,43.81%
Lieutenant Governor,Weston,Jayme Stevenson,R,123,28.21%
Lieutenant Governor,Weston,Erin E Stewart,R,122,27.98%
United States Senator,Weston,Matthew Corey,R,321,76.61%
United States Senator,Weston,Dominic Rapini,R,98,23.39%
Treasurer,Weston,Thad Gray,R,293,68.14%
Treasurer,Weston,Art Linares,R,137,31.86%
Comptroller,Weston,Kurt Miller,R,233,54.95%
Comptroller,Weston,Mark Greenberg,R,191,45.05%
Attorney General,Weston,Sue Hatfield,R,231,51.79%
Attorney General,Weston,John Shaban,R,215,48.21%
Governor,Westport,Mark Boughton,R,149,12.29%
Governor,Westport,Timothy M Herbst,R,96,7.92%
Governor,Westport,Steve Obsitnik,R,505,41.67%
Governor,Westport,Bob Stefanowski,R,249,20.54%
Governor,Westport,David Stemerman,R,213,17.57%
Lieutenant Governor,Westport,Joe Markley,R,407,36.57%
Lieutenant Governor,Westport,Jayme Stevenson,R,410,36.84%
Lieutenant Governor,Westport,Erin E Stewart,R,296,26.59%
United States Senator,Westport,Matthew Corey,R,764,74.46%
United States Senator,Westport,Dominic Rapini,R,262,25.54%
Treasurer,Westport,Thad Gray,R,749,70.93%
Treasurer,Westport,Art Linares,R,307,29.07%
Comptroller,Westport,Kurt Miller,R,577,55.11%
Comptroller,Westport,Mark Greenberg,R,470,44.89%
Attorney General,Westport,Sue Hatfield,R,815,75.46%
Attorney General,Westport,John Shaban,R,265,24.54%
Governor,Wethersfield,Mark Boughton,R,216,15.29%
Governor,Wethersfield,Timothy M Herbst,R,246,17.41%
Governor,Wethersfield,Steve Obsitnik,R,162,11.46%
Governor,Wethersfield,Bob Stefanowski,R,383,27.11%
Governor,Wethersfield,David Stemerman,R,406,28.73%
Lieutenant Governor,Wethersfield,Joe Markley,R,494,35.82%
Lieutenant Governor,Wethersfield,Jayme Stevenson,R,159,11.53%
Lieutenant Governor,Wethersfield,Erin E Stewart,R,726,52.65%
United States Senator,Wethersfield,Matthew Corey,R,983,76.50%
United States Senator,Wethersfield,Dominic Rapini,R,302,23.50%
State Senator 09,Wethersfield,Ed Charamut,R,90,29.70%
State Senator 09,Wethersfield,Tyler Flanigan,R,213,70.30%
Treasurer,Wethersfield,Thad Gray,R,627,48.76%
Treasurer,Wethersfield,Art Linares,R,659,51.24%
Comptroller,Wethersfield,Kurt Miller,R,614,47.93%
Comptroller,Wethersfield,Mark Greenberg,R,667,52.07%
Attorney General,Wethersfield,Sue Hatfield,R,1042,79.54%
Attorney General,Wethersfield,John Shaban,R,268,20.46%
Governor,Willington,Mark Boughton,R,31,12.20%
Governor,Willington,Timothy M Herbst,R,53,20.87%
Governor,Willington,Steve Obsitnik,R,47,18.50%
Governor,Willington,Bob Stefanowski,R,79,31.10%
Governor,Willington,David Stemerman,R,44,17.32%
Lieutenant Governor,Willington,Joe Markley,R,131,51.98%
Lieutenant Governor,Willington,Jayme Stevenson,R,39,15.48%
Lieutenant Governor,Willington,Erin E Stewart,R,82,32.54%
United States Senator,Willington,Matthew Corey,R,188,80.34%
United States Senator,Willington,Dominic Rapini,R,46,19.66%
Treasurer,Willington,Thad Gray,R,123,51.90%
Treasurer,Willington,Art Linares,R,114,48.10%
Comptroller,Willington,Kurt Miller,R,127,54.04%
Comptroller,Willington,Mark Greenberg,R,108,45.96%
Attorney General,Willington,Sue Hatfield,R,192,79.01%
Attorney General,Willington,John Shaban,R,51,20.99%
Governor,Wilton,Mark Boughton,R,229,23.98%
Governor,Wilton,Timothy M Herbst,R,108,11.31%
Governor,Wilton,Steve Obsitnik,R,153,16.02%
Governor,Wilton,Bob Stefanowski,R,225,23.56%
Governor,Wilton,David Stemerman,R,240,25.13%
Lieutenant Governor,Wilton,Joe Markley,R,427,47.60%
Lieutenant Governor,Wilton,Jayme Stevenson,R,283,31.55%
Lieutenant Governor,Wilton,Erin E Stewart,R,187,20.85%
United States Senator,Wilton,Matthew Corey,R,648,75.79%
United States Senator,Wilton,Dominic Rapini,R,207,24.21%
Treasurer,Wilton,Thad Gray,R,611,70.80%
Treasurer,Wilton,Art Linares,R,252,29.20%
Comptroller,Wilton,Kurt Miller,R,548,63.35%
Comptroller,Wilton,Mark Greenberg,R,317,36.65%
Attorney General,Wilton,Sue Hatfield,R,665,76.00%
Attorney General,Wilton,John Shaban,R,210,24.00%
Governor,Winchester,Mark Boughton,R,69,14.53%
Governor,Winchester,Timothy M Herbst,R,117,24.63%
Governor,Winchester,Steve Obsitnik,R,43,9.05%
Governor,Winchester,Bob Stefanowski,R,150,31.58%
Governor,Winchester,David Stemerman,R,96,20.21%
Lieutenant Governor,Winchester,Joe Markley,R,266,56.60%
Lieutenant Governor,Winchester,Jayme Stevenson,R,58,12.34%
Lieutenant Governor,Winchester,Erin E Stewart,R,146,31.06%
United States Senator,Winchester,Matthew Corey,R,357,79.33%
United States Senator,Winchester,Dominic Rapini,R,93,20.67%
Treasurer,Winchester,Thad Gray,R,239,53.23%
Treasurer,Winchester,Art Linares,R,210,46.77%
Comptroller,Winchester,Kurt Miller,R,172,37.80%
Comptroller,Winchester,Mark Greenberg,R,283,62.20%
Attorney General,Winchester,Sue Hatfield,R,374,81.66%
Attorney General,Winchester,John Shaban,R,84,18.34%
Governor,Windham,Mark Boughton,R,56,13.63%
Governor,Windham,Timothy M Herbst,R,87,21.17%
Governor,Windham,Steve Obsitnik,R,59,14.36%
Governor,Windham,Bob Stefanowski,R,146,35.52%
Governor,Windham,David Stemerman,R,63,15.33%
Lieutenant Governor,Windham,Joe Markley,R,194,48.74%
Lieutenant Governor,Windham,Jayme Stevenson,R,89,22.36%
Lieutenant Governor,Windham,Erin E Stewart,R,115,28.89%
United States Senator,Windham,Matthew Corey,R,282,76.01%
United States Senator,Windham,Dominic Rapini,R,89,23.99%
Treasurer,Windham,Thad Gray,R,202,52.60%
Treasurer,Windham,Art Linares,R,182,47.40%
Comptroller,Windham,Kurt Miller,R,175,46.54%
Comptroller,Windham,Mark Greenberg,R,201,53.46%
Attorney General,Windham,Sue Hatfield,R,305,78.81%
Attorney General,Windham,John Shaban,R,82,21.19%
Governor,Windsor,Mark Boughton,R,167,15.83%
Governor,Windsor,Timothy M Herbst,R,166,15.73%
Governor,Windsor,Steve Obsitnik,R,143,13.55%
Governor,Windsor,Bob Stefanowski,R,325,30.81%
Governor,Windsor,David Stemerman,R,254,24.08%
Lieutenant Governor,Windsor,Joe Markley,R,424,40.97%
Lieutenant Governor,Windsor,Jayme Stevenson,R,162,15.65%
Lieutenant Governor,Windsor,Erin E Stewart,R,449,43.38%
United States Senator,Windsor,Matthew Corey,R,767,78.99%
United States Senator,Windsor,Dominic Rapini,R,204,21.01%
Treasurer,Windsor,Thad Gray,R,529,53.92%
Treasurer,Windsor,Art Linares,R,452,46.08%
Comptroller,Windsor,Kurt Miller,R,455,46.67%
Comptroller,Windsor,Mark Greenberg,R,520,53.33%
Attorney General,Windsor,Sue Hatfield,R,791,79.34%
Attorney General,Windsor,John Shaban,R,206,20.66%
Governor,Windsor Locks,Mark Boughton,R,100,20.88%
Governor,Windsor Locks,Timothy M Herbst,R,91,19.00%
Governor,Windsor Locks,Steve Obsitnik,R,54,11.27%
Governor,Windsor Locks,Bob Stefanowski,R,138,28.81%
Governor,Windsor Locks,David Stemerman,R,96,20.04%
Lieutenant Governor,Windsor Locks,Joe Markley,R,202,43.35%
Lieutenant Governor,Windsor Locks,Jayme Stevenson,R,70,15.02%
Lieutenant Governor,Windsor Locks,Erin E Stewart,R,194,41.63%
United States Senator,Windsor Locks,Matthew Corey,R,353,78.62%
United States Senator,Windsor Locks,Dominic Rapini,R,96,21.38%
Treasurer,Windsor Locks,Thad Gray,R,253,56.10%
Treasurer,Windsor Locks,Art Linares,R,198,43.90%
Comptroller,Windsor Locks,Kurt Miller,R,235,51.99%
Comptroller,Windsor Locks,Mark Greenberg,R,217,48.01%
Attorney General,Windsor Locks,Sue Hatfield,R,368,80.53%
Attorney General,Windsor Locks,John Shaban,R,89,19.47%
Governor,Wolcott,Mark Boughton,R,215,20.73%
Governor,Wolcott,Timothy M Herbst,R,176,16.97%
Governor,Wolcott,Steve Obsitnik,R,112,10.80%
Governor,Wolcott,Bob Stefanowski,R,350,33.75%
Governor,Wolcott,David Stemerman,R,184,17.74%
Lieutenant Governor,Wolcott,Joe Markley,R,784,76.12%
Lieutenant Governor,Wolcott,Jayme Stevenson,R,46,4.47%
Lieutenant Governor,Wolcott,Erin E Stewart,R,200,19.42%
United States Senator,Wolcott,Matthew Corey,R,742,77.37%
United States Senator,Wolcott,Dominic Rapini,R,217,22.63%
Representative in Congress 05,Wolcott,Manny Santos,R,512,52.62%
Representative in Congress 05,Wolcott,Ruby Corby-O'Neill,R,199,20.45%
Representative in Congress 05,Wolcott,Richard DuPont,R,262,26.93%
Treasurer,Wolcott,Thad Gray,R,549,57.61%
Treasurer,Wolcott,Art Linares,R,404,42.39%
Comptroller,Wolcott,Kurt Miller,R,470,49.01%
Comptroller,Wolcott,Mark Greenberg,R,489,50.99%
Attorney General,Wolcott,Sue Hatfield,R,779,80.14%
Attorney General,Wolcott,John Shaban,R,193,19.86%
Governor,Woodbridge,Mark Boughton,R,102,21.07%
Governor,Woodbridge,Timothy M Herbst,R,110,22.73%
Governor,Woodbridge,Steve Obsitnik,R,36,7.44%
Governor,Woodbridge,Bob Stefanowski,R,151,31.20%
Governor,Woodbridge,David Stemerman,R,85,17.56%
Lieutenant Governor,Woodbridge,Joe Markley,R,206,44.40%
Lieutenant Governor,Woodbridge,Jayme Stevenson,R,114,24.57%
Lieutenant Governor,Woodbridge,Erin E Stewart,R,144,31.03%
United States Senator,Woodbridge,Matthew Corey,R,274,61.71%
United States Senator,Woodbridge,Dominic Rapini,R,170,38.29%
State Senator 14,Woodbridge,Anthony Giannattasio,R,18,27.27%
State Senator 14,Woodbridge,Pam Staneski,R,48,72.73%
Treasurer,Woodbridge,Thad Gray,R,295,65.85%
Treasurer,Woodbridge,Art Linares,R,153,34.15%
Comptroller,Woodbridge,Kurt Miller,R,254,56.95%
Comptroller,Woodbridge,Mark Greenberg,R,192,43.05%
Attorney General,Woodbridge,Sue Hatfield,R,368,81.42%
Attorney General,Woodbridge,John Shaban,R,84,18.58%
Governor,Woodbury,Mark Boughton,R,308,32.22%
Governor,Woodbury,Timothy M Herbst,R,116,12.13%
Governor,Woodbury,Steve Obsitnik,R,75,7.85%
Governor,Woodbury,Bob Stefanowski,R,278,29.08%
Governor,Woodbury,David Stemerman,R,179,18.72%
Lieutenant Governor,Woodbury,Joe Markley,R,574,61.92%
Lieutenant Governor,Woodbury,Jayme Stevenson,R,114,12.30%
Lieutenant Governor,Woodbury,Erin E Stewart,R,239,25.78%
United States Senator,Woodbury,Matthew Corey,R,679,79.32%
United States Senator,Woodbury,Dominic Rapini,R,177,20.68%
Representative in Congress 05,Woodbury,Manny Santos,R,386,43.81%
Representative in Congress 05,Woodbury,Ruby Corby-O'Neill,R,295,33.48%
Representative in Congress 05,Woodbury,Richard DuPont,R,200,22.70%
Treasurer,Woodbury,Thad Gray,R,526,62.10%
Treasurer,Woodbury,Art Linares,R,321,37.90%
Comptroller,Woodbury,Kurt Miller,R,363,41.20%
Comptroller,Woodbury,Mark Greenberg,R,518,58.80%
Attorney General,Woodbury,Sue Hatfield,R,717,81.38%
Attorney General,Woodbury,John Shaban,R,164,18.62%
Governor,Woodstock,Mark Boughton,R,57,12.00%
Governor,Woodstock,Timothy M Herbst,R,122,25.68%
