office,town,candidate,party,votes,vote_percent
State Representative 122,statewide,Ben McGorty,R,0,0.00%
State Representative 123,statewide,Thomas Tesoro,D,0,0.00%
State Representative 123,statewide,David J. Rutigliano,R,0,0.00%
State Representative 123,statewide,Thomas Tesoro,WF,0,0.00%
State Representative 123,statewide,David J. Rutigliano,IND,0,0.00%
State Representative 124,statewide,"Andre Baker, Jr.",D,0,0.00%
State Representative 124,statewide,Yoshiyahu Yisrael,R,0,0.00%
State Representative 125,statewide,Jason Bennett,D,0,0.00%
State Representative 125,statewide,Tom O'Dea,R,0,0.00%
State Representative 126,statewide,"Fred Gee, Jr.",D,0,0.00%
State Representative 126,statewide,David R. Herz,R,0,0.00%
State Representative 127,statewide,Marcus A. Brown,D,0,0.00%
State Representative 128,statewide,Christopher Rosario,D,0,0.00%
State Representative 128,statewide,Ramona Marquez,R,0,0.00%
State Representative 128,statewide,Angel M. Gonzalez,IND,0,0.00%
State Representative 129,statewide,Steve Stafstrom,D,0,0.00%
State Representative 129,statewide,Francis Kalangala,R,0,0.00%
State Representative 130,statewide,Antonio D. Felipe,D,0,0.00%
State Representative 130,statewide,"Terry ""Cowboy"" Sullivan",R,0,0.00%
State Representative 131,statewide,Ellen S. Fox,D,0,0.00%
State Representative 131,statewide,Arnold Jensen,R,0,0.00%
State Representative 131,statewide,Ellen S. Fox,IND,0,0.00%
State Representative 132,statewide,Jennifer Leeper,D,0,0.00%
State Representative 132,statewide,Alexis Harrison,R,0,0.00%
State Representative 132,statewide,Alexis Harrison,IND,0,0.00%
State Representative 133,statewide,Cristin McCarthy Vahey,D,0,0.00%
State Representative 133,statewide,Chris Verras,R,0,0.00%
State Representative 133,statewide,Cristin McCarthy Vahey,WF,0,0.00%
State Representative 134,statewide,Sarah Keitt,D,0,0.00%
State Representative 134,statewide,Melissa Longo,R,0,0.00%
State Representative 134,statewide,Sarah Keitt,WF,0,0.00%
State Representative 134,statewide,Sarah Keitt,IND,0,0.00%
State Representative 135,statewide,Anne Hughes,D,3327,59.85%
State Representative 135,statewide,Christopher Peritore,R,2029,36.50%
State Representative 135,statewide,Anne Hughes,WF,104,1.87%
State Representative 135,statewide,Christopher Peritore,IND,99,1.78%
State Representative 136,statewide,Jonathan Steinberg,D,0,0.00%
State Representative 136,statewide,John Bolton,R,0,0.00%
State Representative 137,statewide,Kadeem Roberts,D,0,0.00%
State Representative 137,statewide,Pietro Rotondo,R,0,0.00%
State Representative 137,statewide,Kadeem Roberts,WF,0,0.00%
State Representative 138,statewide,Kenneth M. Gucker,D,0,0.00%
State Representative 138,statewide,Rachel Chaleski,R,0,0.00%
State Representative 138,statewide,Kenneth M. Gucker,WF,0,0.00%
State Representative 138,statewide,Rachel Chaleski,IND,0,0.00%
State Representative 139,statewide,Kevin Ryan,D,1675,47.65%
State Representative 139,statewide,Mark Adams,R,1711,48.68%
State Representative 139,statewide,Kevin Ryan,WF,82,2.33%
State Representative 139,statewide,Kevin Ryan,IND,47,1.34%
State Representative 140,statewide,Travis Simms,D,0,0.00%
State Representative 140,statewide,Enrique Santiago,R,0,0.00%
State Representative 140,statewide,Travis Simms,WF,0,0.00%
State Representative 141,statewide,Sheila Quinn,D,0,0.00%
State Representative 141,statewide,Tracy Marra,R,0,0.00%
State Representative 141,statewide,Tracy Marra,IND,0,0.00%
State Representative 142,statewide,Lucy Dathan,D,0,0.00%
State Representative 142,statewide,Lucy Dathan,WF,0,0.00%
State Representative 143,statewide,Dominique Johnson,D,0,0.00%
State Representative 143,statewide,Peter Bang,R,0,0.00%
State Representative 143,statewide,Dominique Johnson,WF,0,0.00%
State Representative 143,statewide,Dominique Johnson,IND,0,0.00%
State Representative 144,statewide,Hubert Delany,D,0,0.00%
State Representative 144,statewide,Layne Rodney,R,0,0.00%
State Representative 145,statewide,Corey P. Paris,D,0,0.00%
State Representative 145,statewide,Fritz Blau,R,0,0.00%
State Representative 145,statewide,Corey P. Paris,WF,0,0.00%
State Representative 146,statewide,Eilish Collins Main,D,0,0.00%
State Representative 146,statewide,Jim Malerba,R,0,0.00%
State Representative 146,statewide,Eilish Collins Main,IND,0,0.00%
State Representative 147,statewide,Matt Blumenthal,D,0,0.00%
State Representative 147,statewide,Rudy Settimi,R,0,0.00%
State Representative 148,statewide,Jonathan Jacobson,D,0,0.00%
State Representative 148,statewide,Olga Anastos,R,0,0.00%
State Representative 149,statewide,Rachel Khanna,D,0,0.00%
State Representative 149,statewide,Tina Courpas,R,0,0.00%
State Representative 149,statewide,Rachel Khanna,IND,0,0.00%
State Representative 150,statewide,Steve Meskers,D,0,0.00%
State Representative 150,statewide,Paul Cappiali,R,0,0.00%
State Representative 151,statewide,Hector Arzeno,D,0,0.00%
State Representative 151,statewide,Tod Laudonia,R,0,0.00%
Registrar of Voters,statewide,Susan K. Gray,D,0,0.00%
Registrar of Voters,statewide,Cara Kate Gately,R,0,0.00%
Registrar of Voters,statewide,Christy Miano,D,0,0.00%
Registrar of Voters,statewide,Joan Veley,R,0,0.00%
Registrar of Voters,statewide,Monica Di Costanzo,D,0,0.00%
Registrar of Voters,statewide,Lucy Corelli,R,0,0.00%
Registrar of Voters,statewide,Wendy Cahill,D,0,0.00%
Registrar of Voters,statewide,Timothy Beeble,R,0,0.00%
Registrar of Voters,statewide,Louise Sheedy,D,0,0.00%
Registrar of Voters,statewide,Matthew R. Katra,R,0,0.00%
Registrar of Voters,statewide,Christy Yaros,D,0,0.00%
Registrar of Voters,statewide,"Ernest McNeill, Jr.",R,0,0.00%
Registrar of Voters,statewide,Sharon Ann O'Connor,D,0,0.00%
Registrar of Voters,statewide,Robert Ike,R,0,0.00%
Registrar of Voters,statewide,Christine Psathas,D,0,0.00%
Registrar of Voters,statewide,Suzanne G. Chapman,R,0,0.00%
Registrar of Voters,statewide,Luis Daniel Rodriguez,D,0,0.00%
Registrar of Voters,statewide,Kimberly Desaulniers,R,0,0.00%
Registrar of Voters,statewide,Jessica Watson,G,0,0.00%
Registrar of Voters,statewide,Pennell Hamilton,D,0,0.00%
Registrar of Voters,statewide,Anna Dickerson,R,0,0.00%
Registrar of Voters,statewide,Daniel Lonegan,D,0,0.00%
Registrar of Voters,statewide,Lisa M. Amatruda,R,0,0.00%
Registrar of Voters,statewide,Anita M. Mips,D,0,0.00%
Registrar of Voters,statewide,Victoria Virgo-Christie,R,0,0.00%
Registrar of Voters,statewide,Stephen Barrett,D,0,0.00%
Registrar of Voters,statewide,Betsy M. Barrett,R,0,0.00%
Registrar of Voters,statewide,Nancy J. McCormick,D,2629,99.32%
Registrar of Voters,statewide,Amy Roberts-Perry,WI,18,0.68%
Registrar of Voters,statewide,Karen A. Birck,D,0,0.00%
Registrar of Voters,statewide,Annalisa Stravato-Favarolo,R,0,0.00%
Registrar of Voters,statewide,Barbara Braunstein,D,0,0.00%
Registrar of Voters,statewide,Deborah Jones,R,0,0.00%
Registrar of Voters,statewide,Phillip Theroux,D,0,0.00%
Registrar of Voters,statewide,Thomas Pugliese,R,0,0.00%
Registrar of Voters,statewide,Linda J. Derick,D,1013,49.90%
Registrar of Voters,statewide,Wallace Earle Barton Jr.,R,1017,50.10%
Registrar of Voters,statewide,John Feddern,D,0,0.00%
Registrar of Voters,statewide,David Papcin,R,0,0.00%
Registrar of Voters,statewide,Lauren L. Olson,D,1276,53.08%
Registrar of Voters,statewide,Colleen S. DePercio,R,1128,46.92%
Registrar of Voters,statewide,Karen Martin,D,0,0.00%
Registrar of Voters,statewide,Steven Blackburn,R,0,0.00%
Registrar of Voters,statewide,Jessica A. Krenesky,R,2684,99.52%
Registrar of Voters,statewide,Shawn Northrop,WI,13,0.48%
Registrar of Voters,statewide,Linda Sangermano,R,0,0.00%
Registrar of Voters,statewide,Loreen Hegan,WI,0,0.00%
Registrar of Voters,statewide,Cynthia Zdanzukas,D,0,0.00%
Registrar of Voters,statewide,Warren Humphrey,R,0,0.00%
Registrar of Voters,statewide,Mark Vasil,D,0,0.00%
Registrar of Voters,statewide,Lawrence P. Edwards,R,0,0.00%
Registrar of Voters,statewide,Karen Odell,D,473,50.21%
Registrar of Voters,statewide,Sherri Gray,R,469,49.79%
Registrar of Voters,statewide,Nelisa Reagan,D,0,0.00%
Registrar of Voters,statewide,Gayle J. Mulligan,R,0,0.00%
Registrar of Voters,statewide,Jayne Ridgway,D,0,0.00%
Registrar of Voters,statewide,Brittany Mosimann,R,0,0.00%
Registrar of Voters,statewide,Elizabeth Gregan,D,0,0.00%
Registrar of Voters,statewide,Claudia H. Hardy,R,0,0.00%
Registrar of Voters,statewide,Wayne Hayes,D,0,0.00%
Registrar of Voters,statewide,Michele Marin,R,0,0.00%
Registrar of Voters,statewide,Martha Hansen,D,0,0.00%
Registrar of Voters,statewide,Rebecca J. Wonneberger,R,0,0.00%
Registrar of Voters,statewide,Theresa M. Latimer,D,3802,48.30%
Registrar of Voters,statewide,Rosemarie Hecht,R,4070,51.70%
Registrar of Voters,statewide,Melissa Ozols,D,0,0.00%
Registrar of Voters,statewide,Barbara Ryan,R,0,0.00%
Registrar of Voters,statewide,Jennifer L. Gauthier,D,2242,39.37%
Registrar of Voters,statewide,Cynthia Martin,R,3453,60.63%
Registrar of Voters,statewide,Kathleen Wessling,D,2491,46.28%
Registrar of Voters,statewide,Diana Cottrell,R,2891,53.72%
Registrar of Voters,statewide,Matthew Sweet,D,0,0.00%
Registrar of Voters,statewide,Patricia Raskauskas,WI,0,0.00%
Registrar of Voters,statewide,Elizabeth Fitzgerald,D,0,0.00%
Registrar of Voters,statewide,Michele May,R,0,0.00%
Registrar of Voters,statewide,Therese Duncan,D,0,0.00%
Registrar of Voters,statewide,Sal Lilienthal,R,0,0.00%
Registrar of Voters,statewide,Dottie Wells,D,953,59.90%
Registrar of Voters,statewide,Judith Davies,R,638,40.10%
Registrar of Voters,statewide,Jim Newton,D,0,0.00%
Registrar of Voters,statewide,Gregory Scalzo III,R,0,0.00%
Registrar of Voters,statewide,Lawrence M. Sweeney,D,574,40.25%
Registrar of Voters,statewide,Maryann Petzold,R,852,59.75%
Registrar of Voters,statewide,Saquana Seltzer,D,0,0.00%
Registrar of Voters,statewide,Catherine Farmer-McCann,R,0,0.00%
Registrar of Voters,statewide,Danese Perron,D,0,0.00%
Registrar of Voters,statewide,Patricia Keilty,D,568,43.00%
Registrar of Voters,statewide,Rosemary Keilty,R,753,57.00%
Registrar of Voters,statewide,James Carew,D,0,0.00%
Registrar of Voters,statewide,Jennifer Massini Vanacore,R,0,0.00%
Registrar of Voters,statewide,Connie Berardi,D,0,0.00%
Registrar of Voters,statewide,Emily Lewis,R,0,0.00%
Registrar of Voters,statewide,Jennifer Datum,D,0,0.00%
Registrar of Voters,statewide,Catherine Carter,R,0,0.00%
Registrar of Voters,statewide,Susan Abram,D,0,0.00%
Registrar of Voters,statewide,Beth Gasparini,R,0,0.00%
Registrar of Voters,statewide,William T. Anderson,D,1264,53.86%
Registrar of Voters,statewide,John A. Charest,R,1083,46.14%
Registrar of Voters,statewide,Laurie Castronova,D,0,0.00%
Registrar of Voters,statewide,Charles Raymond,R,0,0.00%
Registrar of Voters,statewide,Katherine S. Blinstrubas,D,0,0.00%
Registrar of Voters,statewide,Marianne Byrne,R,0,0.00%
Registrar of Voters,statewide,Patricia J. Fondelheit,D,1817,44.14%
Registrar of Voters,statewide,Kimberley J D Simmons,R,2299,55.86%
Registrar of Voters,statewide,Lisa Bartro,D,3402,61.96%
Registrar of Voters,statewide,Michele L. Meschi,R,2089,38.04%
Registrar of Voters,statewide,Marel Rogers,D,0,0.00%
Registrar of Voters,statewide,Patricia A. Chamberlain,R,0,0.00%
Registrar of Voters,statewide,Sara Laughlin,D,0,0.00%
Registrar of Voters,statewide,Andrea Maloney,R,0,0.00%
Registrar of Voters,statewide,Gloriajean E. Sheiber,D,0,0.00%
Registrar of Voters,statewide,David P. McCaffrey,R,0,0.00%
Registrar of Voters,statewide,Jon Illinger,D,0,0.00%
Registrar of Voters,statewide,Barbara Richardson Crouch,R,0,0.00%
Registrar of Voters,statewide,Sue Armstrong,D,0,0.00%
Registrar of Voters,statewide,Eleanor Canestrari,PC,0,0.00%
Registrar of Voters,statewide,Cathy Levine,D,510,26.87%
Registrar of Voters,statewide,Tammy Etheridge,R,1388,73.13%
Registrar of Voters,statewide,Tammy Daigneault,D,494,34.59%
Registrar of Voters,statewide,Belinda J. Wiese,R,934,65.41%
Registrar of Voters,statewide,John F. Morton,D,435,47.39%
Registrar of Voters,statewide,Richard Valine,R,483,52.61%
Registrar of Voters,statewide,Bigi Ebbin,D,0,0.00%
Registrar of Voters,statewide,Patti Waters,R,0,0.00%
Registrar of Voters,statewide,Darcy Barrera-Hawes,D,0,0.00%
Registrar of Voters,statewide,Tammy Herzog Roberts,R,0,0.00%
Registrar of Voters,statewide,Sandra W. Pierog,D,0,0.00%
Registrar of Voters,statewide,Ross Lally,R,0,0.00%
Registrar of Voters,statewide,Jeff Rowan,D,0,0.00%
Registrar of Voters,statewide,"Darren ""Howie"" Lawler",R,0,0.00%
Registrar of Voters,statewide,Leslie Ruggiero,D,0,0.00%
Registrar of Voters,statewide,Catherine Iannone,R,0,0.00%
Registrar of Voters,statewide,Richard Ives,D,0,0.00%
Registrar of Voters,statewide,Jo Ann Gerardi-Voccio,R,0,0.00%
Registrar of Voters,statewide,Christopher Komuves,D,469,39.41%
Registrar of Voters,statewide,Eugene V. Boomer Jr.,R,721,60.59%
Registrar of Voters,statewide,Sara Mussen,D,0,0.00%
Registrar of Voters,statewide,Julianne Shilosky,R,0,0.00%
Registrar of Voters,statewide,Sandye Simon,D,0,0.00%
Registrar of Voters,statewide,Marilyn K. Powers,R,0,0.00%
Registrar of Voters,statewide,Alice Kelly,D,0,0.00%
Registrar of Voters,statewide,Bonnie Anderson,R,0,0.00%
Registrar of Voters,statewide,David Smith,D,0,0.00%
Registrar of Voters,statewide,Dori Wollen,R,0,0.00%
Registrar of Voters,statewide,Christina Tetreault,D,0,0.00%
Registrar of Voters,statewide,Thomas E. Kienzler,R,0,0.00%
Registrar of Voters,statewide,James R. Hoyne,WI,0,0.00%
Registrar of Voters,statewide,Laura Wolfe,D,0,0.00%
Registrar of Voters,statewide,Karen Antonucci,R,0,0.00%
Registrar of Voters,statewide,Jeanne Rogers,D,0,0.00%
Registrar of Voters,statewide,Kristen D. Venditti,R,0,0.00%
Registrar of Voters,statewide,Sulema Perez-Pagan,D,603,99.50%
Registrar of Voters,statewide,Dayna McDermott Arriola,WI,3,0.50%
Registrar of Voters,statewide,Candace Crawford,D,0,0.00%
Registrar of Voters,statewide,Deborah Shea,R,0,0.00%
Registrar of Voters,statewide,Janice Thurlow,D,0,0.00%
Registrar of Voters,statewide,Pamela Greenhalgh,R,0,0.00%
Registrar of Voters,statewide,James Duncan,D,0,0.00%
Registrar of Voters,statewide,Lynette Kyasky,R,0,0.00%
Registrar of Voters,statewide,Kate Briggs,D,0,0.00%
Registrar of Voters,statewide,Debra Dutches,R,0,0.00%
Registrar of Voters,statewide,Elisa Beckett-Flores,D,0,0.00%
Registrar of Voters,statewide,Daniel McDermott,R,0,0.00%
Registrar of Voters,statewide,LeReine Frampton,D,0,0.00%
Registrar of Voters,statewide,Erica Canfield,R,0,0.00%
Registrar of Voters,statewide,Marlene K. Esposito,D,0,0.00%
Registrar of Voters,statewide,Lisa Dostie Fitch,R,0,0.00%
Registrar of Voters,statewide,Patricia Prendergast,D,0,0.00%
Registrar of Voters,statewide,Roz Chviek,D,2475,36.82%
Registrar of Voters,statewide,Sonia S. Chapman,R,4246,63.18%
Registrar of Voters,statewide,Gregory G. Davis,D,716,49.04%
Registrar of Voters,statewide,Laura S. Miller,R,744,50.96%
Registrar of Voters,statewide,Sue W. Larsen,D,0,0.00%
Registrar of Voters,statewide,Christine Shaher,R,0,0.00%
Registrar of Voters,statewide,Karen O'Keefe,D,0,0.00%
Registrar of Voters,statewide,Peggy Roberts,R,0,0.00%
Registrar of Voters,statewide,A. Aileen Witkowski,D,0,0.00%
Registrar of Voters,statewide,Francis J. McGarry,R,0,0.00%
Registrar of Voters,statewide,Diane  Stengl,D,0,0.00%
Registrar of Voters,statewide,Christine Shields,R,0,0.00%
Registrar of Voters,statewide,James Crawford,D,0,0.00%
Registrar of Voters,statewide,Megan E. Ruppenicker,R,0,0.00%
Registrar of Voters,statewide,Karen Pfluger,D,0,0.00%
Registrar of Voters,statewide,Christine M. Reisel,R,0,0.00%
Registrar of Voters,statewide,Kevin McCauley,D,0,0.00%
Registrar of Voters,statewide,Jolene Lusitani,R,0,0.00%
Registrar of Voters,statewide,Louise A. Pitney,D,0,0.00%
Registrar of Voters,statewide,Thomas Lionetti,R,0,0.00%
Registrar of Voters,statewide,Veronica Rosario,D,0,0.00%
Registrar of Voters,statewide,Mary J. Mourey,R,0,0.00%
Registrar of Voters,statewide,Richard A. DePalma,D,0,0.00%
Registrar of Voters,statewide,Alberta Vitale,R,0,0.00%
Registrar of Voters,statewide,Beth Kintner,D,0,0.00%
Registrar of Voters,statewide,Ann Newbury,R,0,0.00%
Registrar of Voters,statewide,Mary Hegarty,D,0,0.00%
Registrar of Voters,statewide,Fred DeCaro III,R,0,0.00%
Registrar of Voters,statewide,Fred DeCaro III,IND,0,0.00%
Registrar of Voters,statewide,Diana Mann,D,0,0.00%
Registrar of Voters,statewide,Judy Johnson,WI,0,0.00%
Registrar of Voters,statewide,Ron Manizza,D,0,0.00%
Registrar of Voters,statewide,Alfred E. Fratoni,R,0,0.00%
Registrar of Voters,statewide,Staci M. Roy,D,0,0.00%
Registrar of Voters,statewide,Suzanne S. Flynn,R,0,0.00%
Registrar of Voters,statewide,Kerri Rowland,D,0,0.00%
Registrar of Voters,statewide,Debra Fellenbaum,R,0,0.00%
Registrar of Voters,statewide,JoAnn Merolla-Martin,D,0,0.00%
