office,town,candidate,party,votes,vote_percent
United States Senator,Chaplin,Robert Finley Hyde,CGG,12,0.99%
United States Senator,Chaplin,John Flynn,WI,0,0.00%
Representative in Congress 2,Chaplin,Joe Courtney,D,619,50.90%
Representative in Congress 2,Chaplin,Mike France,R,597,49.10%
Representative in Congress 2,Chaplin,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Chaplin,Jeffery Russell,WI,0,0.00%
State Senator 35,Chaplin,Merry C. Garrett,D,486,40.47%
State Senator 35,Chaplin,Jeff Gordon,R,678,56.45%
State Senator 35,Chaplin,Merry C. Garrett,WF,22,1.83%
State Senator 35,Chaplin,Merry C. Garrett,IND,15,1.25%
State Representative 47,Chaplin,Aaron Spruance,D,477,39.68%
State Representative 47,Chaplin,Doug Dubitsky,R,725,60.32%
Registrar of Voters,Chaplin,Christopher Komuves,D,469,39.41%
Registrar of Voters,Chaplin,Eugene V. Boomer Jr.,R,721,60.59%
Judge of Probate 28 To Fill Vacancy,Chaplin,George A. Baker,D,481,40.83%
Judge of Probate 28 To Fill Vacancy,Chaplin,Douglas T. Stearns,R,697,59.17%
Presidential Electors for,Cheshire,Harris and Walz,D,9390,54.49%
Presidential Electors for,Cheshire,Trump and Vance,R,7498,43.51%
Presidential Electors for,Cheshire,Stein and Ware,G,159,0.92%
Presidential Electors for,Cheshire,Oliver and ter Maat,LI,83,0.48%
Presidential Electors for,Cheshire,"Kennedy, Jr. and Shanahan",PC,98,0.57%
Presidential Electors for,Cheshire,De la Cruz and Garcia,WI,4,0.02%
Presidential Electors for,Cheshire,Fox and McVay,WI,0,0.00%
Presidential Electors for,Cheshire,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Cheshire,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Cheshire,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Cheshire,Sonski and Onak,WI,1,0.01%
Presidential Electors for,Cheshire,West and Abdullah,WI,0,0.00%
United States Senator,Cheshire,Christopher S. Murphy,D,9164,53.80%
United States Senator,Cheshire,Matthew M. Corey,R,7255,42.59%
United States Senator,Cheshire,Christopher S. Murphy,WF,386,2.27%
United States Senator,Cheshire,Justin C. Paglino,G,120,0.70%
United States Senator,Cheshire,Robert Finley Hyde,CGG,108,0.63%
United States Senator,Cheshire,John Flynn,WI,0,0.00%
Representative in Congress 5,Cheshire,Jahana Hayes,D,8722,51.91%
Representative in Congress 5,Cheshire,George Logan,R,7722,45.96%
Representative in Congress 5,Cheshire,Jahana Hayes,WF,358,2.13%
Representative in Congress 5,Cheshire,Ahmad AJ Darwish,WI,0,0.00%
Representative in Congress 5,Cheshire,Bertram Ferguson,WI,0,0.00%
State Senator 13,Cheshire,Jan Hochadel,D,6011,49.45%
State Senator 13,Cheshire,Elain Cariati,R,5745,47.26%
State Senator 13,Cheshire,Jan Hochadel,WF,215,1.77%
State Senator 13,Cheshire,Gwen Samuel,IND,184,1.51%
State Senator 13,Cheshire,Gwen Samuel,WI,0,0.00%
State Senator 16,Cheshire,Christopher Robertson,D,2150,47.49%
State Senator 16,Cheshire,Rob Sampson,R,2284,50.45%
State Senator 16,Cheshire,Christopher Robertson,IND,93,2.05%
State Representative 83,Cheshire,Jack Fazzino,D,1169,50.43%
State Representative 83,Cheshire,Joseph Vollano,R,1067,46.03%
State Representative 83,Cheshire,Jack Fazzino,WF,37,1.60%
State Representative 83,Cheshire,Jack Fazzino,IND,45,1.94%
State Representative 89,Cheshire,Lezlye Zupkus,R,2653,100.00%
State Representative 89,Cheshire,Stuart R. Korchin,WI,0,0.00%
State Representative 103,Cheshire,Liz Linehan,D,7076,100.00%
Registrar of Voters,Cheshire,Willy Hyde,D,7917,48.22%
Registrar of Voters,Cheshire,Sylvia Nichols,R,8503,51.78%
Presidential Electors for,Chester,Harris and Walz,D,1666,64.60%
Presidential Electors for,Chester,Trump and Vance,R,866,33.58%
Presidential Electors for,Chester,Stein and Ware,G,15,0.58%
Presidential Electors for,Chester,Oliver and ter Maat,LI,9,0.35%
Presidential Electors for,Chester,"Kennedy, Jr. and Shanahan",PC,20,0.78%
Presidential Electors for,Chester,De la Cruz and Garcia,WI,1,0.04%
Presidential Electors for,Chester,Fox and McVay,WI,0,0.00%
Presidential Electors for,Chester,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Chester,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Chester,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Chester,Sonski and Onak,WI,2,0.08%
Presidential Electors for,Chester,West and Abdullah,WI,0,0.00%
United States Senator,Chester,Christopher S. Murphy,D,1583,64.17%
United States Senator,Chester,Matthew M. Corey,R,785,31.82%
United States Senator,Chester,Christopher S. Murphy,WF,71,2.88%
United States Senator,Chester,Justin C. Paglino,G,14,0.57%
United States Senator,Chester,Robert Finley Hyde,CGG,14,0.57%
United States Senator,Chester,John Flynn,WI,0,0.00%
Representative in Congress 2,Chester,Joe Courtney,D,1710,67.99%
Representative in Congress 2,Chester,Mike France,R,804,31.97%
Representative in Congress 2,Chester,"Kenneth Kusmierski, Jr.",WI,1,0.04%
Representative in Congress 2,Chester,Jeffery Russell,WI,0,0.00%
State Senator 33,Chester,Norm Needleman,D,1634,65.44%
State Senator 33,Chester,Jeffery Duigou,R,793,31.76%
State Senator 33,Chester,Norm Needleman,IND,70,2.80%
State Representative 36,Chester,Renee LaMark Muir,D,1543,61.92%
State Representative 36,Chester,Kathryn Russell,R,949,38.08%
Presidential Electors for,Clinton,Harris and Walz,D,4308,53.96%
Presidential Electors for,Clinton,Trump and Vance,R,3550,44.46%
Presidential Electors for,Clinton,Stein and Ware,G,49,0.61%
Presidential Electors for,Clinton,Oliver and ter Maat,LI,37,0.46%
Presidential Electors for,Clinton,"Kennedy, Jr. and Shanahan",PC,40,0.50%
Presidential Electors for,Clinton,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Clinton,Fox and McVay,WI,0,0.00%
Presidential Electors for,Clinton,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Clinton,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Clinton,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Clinton,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Clinton,West and Abdullah,WI,0,0.00%
United States Senator,Clinton,Christopher S. Murphy,D,4025,53.20%
United States Senator,Clinton,Matthew M. Corey,R,3257,43.05%
United States Senator,Clinton,Christopher S. Murphy,WF,173,2.29%
United States Senator,Clinton,Justin C. Paglino,G,68,0.90%
United States Senator,Clinton,Robert Finley Hyde,CGG,43,0.57%
United States Senator,Clinton,John Flynn,WI,0,0.00%
Representative in Congress 2,Clinton,Joe Courtney,D,4466,57.88%
Representative in Congress 2,Clinton,Mike France,R,3250,42.12%
Representative in Congress 2,Clinton,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Clinton,Jeffery Russell,WI,0,0.00%
State Senator 33,Clinton,Norm Needleman,D,4009,53.43%
State Senator 33,Clinton,Jeffery Duigou,R,3324,44.30%
State Senator 33,Clinton,Norm Needleman,IND,170,2.27%
State Representative 35,Clinton,Cinzia Lettieri,D,3532,47.84%
State Representative 35,Clinton,Chris Aniskovich,R,3605,48.83%
State Representative 35,Clinton,Cinzia Lettieri,WF,113,1.53%
State Representative 35,Clinton,Chris Aniskovich,IND,133,1.80%
Registrar of Voters,Clinton,Mark Vasil,D,3975,52.80%
Registrar of Voters,Clinton,Lawrence P. Edwards,R,3553,47.20%
Presidential Electors for,Colchester,Harris and Walz,D,5002,52.61%
Presidential Electors for,Colchester,Trump and Vance,R,4332,45.57%
Presidential Electors for,Colchester,Stein and Ware,G,47,0.49%
Presidential Electors for,Colchester,Oliver and ter Maat,LI,57,0.60%
Presidential Electors for,Colchester,"Kennedy, Jr. and Shanahan",PC,69,0.73%
Presidential Electors for,Colchester,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Colchester,Fox and McVay,WI,0,0.00%
Presidential Electors for,Colchester,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Colchester,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Colchester,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Colchester,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Colchester,West and Abdullah,WI,0,0.00%
United States Senator,Colchester,Christopher S. Murphy,D,4869,52.40%
United States Senator,Colchester,Matthew M. Corey,R,4019,43.25%
United States Senator,Colchester,Christopher S. Murphy,WF,275,2.96%
United States Senator,Colchester,Justin C. Paglino,G,54,0.58%
United States Senator,Colchester,Robert Finley Hyde,CGG,75,0.81%
United States Senator,Colchester,John Flynn,WI,0,0.00%
Representative in Congress 2,Colchester,Joe Courtney,D,5465,58.93%
Representative in Congress 2,Colchester,Mike France,R,3809,41.07%
Representative in Congress 2,Colchester,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Colchester,Jeffery Russell,WI,0,0.00%
State Senator 33,Colchester,Norm Needleman,D,4806,51.99%
State Senator 33,Colchester,Jeffery Duigou,R,4197,45.40%
State Senator 33,Colchester,Norm Needleman,IND,241,2.61%
State Representative 48,Colchester,Christopher Rivers,D,4519,49.18%
State Representative 48,Colchester,Mark DeCaprio,R,4348,47.32%
State Representative 48,Colchester,Christopher Rivers,WF,207,2.25%
State Representative 48,Colchester,Lance Lusignan,IND,114,1.24%
Registrar of Voters,Colchester,Sara Mussen,D,4559,50.10%
Registrar of Voters,Colchester,Julianne Shilosky,R,4541,49.90%
Judge of Probate 28 To Fill Vacancy,Colchester,George A. Baker,D,4950,54.50%
Judge of Probate 28 To Fill Vacancy,Colchester,Douglas T. Stearns,R,4132,45.50%
Presidential Electors for,Colebrook,Harris and Walz,D,403,41.80%
Presidential Electors for,Colebrook,Trump and Vance,R,548,56.85%
Presidential Electors for,Colebrook,Stein and Ware,G,7,0.73%
Presidential Electors for,Colebrook,Oliver and ter Maat,LI,3,0.31%
Presidential Electors for,Colebrook,"Kennedy, Jr. and Shanahan",PC,3,0.31%
Presidential Electors for,Colebrook,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Colebrook,Fox and McVay,WI,0,0.00%
Presidential Electors for,Colebrook,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Colebrook,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Colebrook,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Colebrook,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Colebrook,West and Abdullah,WI,0,0.00%
United States Senator,Colebrook,Christopher S. Murphy,D,395,41.93%
United States Senator,Colebrook,Matthew M. Corey,R,513,54.46%
United States Senator,Colebrook,Christopher S. Murphy,WF,24,2.55%
United States Senator,Colebrook,Justin C. Paglino,G,4,0.42%
United States Senator,Colebrook,Robert Finley Hyde,CGG,6,0.64%
United States Senator,Colebrook,John Flynn,WI,0,0.00%
Representative in Congress 1,Colebrook,John B. Larson,D,395,42.16%
Representative in Congress 1,Colebrook,Jim Griffin,R,502,53.58%
Representative in Congress 1,Colebrook,John B. Larson,WF,29,3.09%
Representative in Congress 1,Colebrook,Mary L. Sanders,G,11,1.17%
State Senator 8,Colebrook,Paul Honig,D,352,37.21%
State Senator 8,Colebrook,Lisa Seminara,R,565,59.73%
State Senator 8,Colebrook,Paul Honig,WF,18,1.90%
State Senator 8,Colebrook,Lisa Seminara,IND,11,1.16%
State Representative 63,Colebrook,Jay M. Case,R,693,100.00%
Registrar of Voters,Colebrook,Karen Odell,D,473,50.21%
Registrar of Voters,Colebrook,Sherri Gray,R,469,49.79%
Presidential Electors for,Columbia,Harris and Walz,D,1787,50.67%
Presidential Electors for,Columbia,Trump and Vance,R,1678,47.58%
Presidential Electors for,Columbia,Stein and Ware,G,17,0.48%
Presidential Electors for,Columbia,Oliver and ter Maat,LI,30,0.85%
Presidential Electors for,Columbia,"Kennedy, Jr. and Shanahan",PC,14,0.40%
Presidential Electors for,Columbia,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Columbia,Fox and McVay,WI,0,0.00%
Presidential Electors for,Columbia,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Columbia,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Columbia,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Columbia,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Columbia,West and Abdullah,WI,1,0.03%
United States Senator,Columbia,Christopher S. Murphy,D,1706,49.91%
United States Senator,Columbia,Matthew M. Corey,R,1584,46.34%
United States Senator,Columbia,Christopher S. Murphy,WF,79,2.31%
United States Senator,Columbia,Justin C. Paglino,G,23,0.67%
United States Senator,Columbia,Robert Finley Hyde,CGG,26,0.76%
United States Senator,Columbia,John Flynn,WI,0,0.00%
Representative in Congress 2,Columbia,Joe Courtney,D,1893,54.89%
Representative in Congress 2,Columbia,Mike France,R,1556,45.11%
Representative in Congress 2,Columbia,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Columbia,Jeffery Russell,WI,0,0.00%
State Senator 19,Columbia,Catherine A. Osten,D,1673,48.46%
State Senator 19,Columbia,Jason Guidone,R,1661,48.12%
State Senator 19,Columbia,Catherine A. Osten,WF,68,1.97%
State Senator 19,Columbia,Catherine A. Osten,IND,50,1.45%
State Representative 8,Columbia,Nancy Hammarstrom,D,1386,40.31%
State Representative 8,Columbia,Timothy Ackert,R,1999,58.14%
State Representative 8,Columbia,Nancy Hammarstrom,WF,53,1.54%
Registrar of Voters,Columbia,Nelisa Reagan,D,1730,50.97%
Registrar of Voters,Columbia,Gayle J. Mulligan,R,1664,49.03%
Presidential Electors for,Cornwall,Harris and Walz,D,732,70.79%
Presidential Electors for,Cornwall,Trump and Vance,R,280,27.08%
Presidential Electors for,Cornwall,Stein and Ware,G,14,1.35%
Presidential Electors for,Cornwall,Oliver and ter Maat,LI,3,0.29%
Presidential Electors for,Cornwall,"Kennedy, Jr. and Shanahan",PC,4,0.39%
Presidential Electors for,Cornwall,De la Cruz and Garcia,WI,1,0.10%
Presidential Electors for,Cornwall,Fox and McVay,WI,0,0.00%
Presidential Electors for,Cornwall,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Cornwall,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Cornwall,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Cornwall,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Cornwall,West and Abdullah,WI,0,0.00%
United States Senator,Cornwall,Christopher S. Murphy,D,705,69.32%
United States Senator,Cornwall,Matthew M. Corey,R,272,26.75%
United States Senator,Cornwall,Christopher S. Murphy,WF,24,2.36%
United States Senator,Cornwall,Justin C. Paglino,G,15,1.47%
United States Senator,Cornwall,Robert Finley Hyde,CGG,1,0.10%
United States Senator,Cornwall,John Flynn,WI,0,0.00%
Representative in Congress 5,Cornwall,Jahana Hayes,D,690,67.91%
Representative in Congress 5,Cornwall,George Logan,R,296,29.13%
Representative in Congress 5,Cornwall,Jahana Hayes,WF,30,2.95%
Representative in Congress 5,Cornwall,Ahmad AJ Darwish,WI,0,0.00%
Representative in Congress 5,Cornwall,Bertram Ferguson,WI,0,0.00%
State Senator 30,Cornwall,Justin Potter,D,697,70.26%
State Senator 30,Cornwall,Stephen G. Harding,R,284,28.63%
State Senator 30,Cornwall,Stephen G. Harding,IND,11,1.11%
State Representative 64,Cornwall,Maria Horn,D,702,68.89%
State Representative 64,Cornwall,Barbara L. Breor,R,275,26.99%
State Representative 64,Cornwall,Maria Horn,WF,26,2.55%
State Representative 64,Cornwall,Maria Horn,IND,16,1.57%
Registrar of Voters,Cornwall,Jayne Ridgway,D,731,73.54%
Registrar of Voters,Cornwall,Brittany Mosimann,R,263,26.46%
Presidential Electors for,Coventry,Harris and Walz,D,3808,50.21%
Presidential Electors for,Coventry,Trump and Vance,R,3645,48.06%
Presidential Electors for,Coventry,Stein and Ware,G,43,0.57%
Presidential Electors for,Coventry,Oliver and ter Maat,LI,50,0.66%
Presidential Electors for,Coventry,"Kennedy, Jr. and Shanahan",PC,38,0.50%
Presidential Electors for,Coventry,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Coventry,Fox and McVay,WI,0,0.00%
Presidential Electors for,Coventry,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Coventry,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Coventry,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Coventry,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Coventry,West and Abdullah,WI,0,0.00%
United States Senator,Coventry,Christopher S. Murphy,D,3649,48.99%
United States Senator,Coventry,Matthew M. Corey,R,3480,46.72%
United States Senator,Coventry,Christopher S. Murphy,WF,189,2.54%
United States Senator,Coventry,Justin C. Paglino,G,76,1.02%
United States Senator,Coventry,Robert Finley Hyde,CGG,54,0.73%
United States Senator,Coventry,John Flynn,WI,0,0.00%
Representative in Congress 2,Coventry,Joe Courtney,D,4181,55.36%
Representative in Congress 2,Coventry,Mike France,R,3372,44.64%
Representative in Congress 2,Coventry,"Kenneth Kusmierski, Jr.",WI,0,0.00%
Representative in Congress 2,Coventry,Jeffery Russell,WI,0,0.00%
State Senator 35,Coventry,Merry C. Garrett,D,3244,44.23%
State Senator 35,Coventry,Jeff Gordon,R,3886,52.98%
State Senator 35,Coventry,Merry C. Garrett,WF,123,1.68%
State Senator 35,Coventry,Merry C. Garrett,IND,82,1.12%
State Representative 8,Coventry,Nancy Hammarstrom,D,2713,36.43%
State Representative 8,Coventry,Timothy Ackert,R,4605,61.83%
State Representative 8,Coventry,Nancy Hammarstrom,WF,130,1.75%
Registrar of Voters,Coventry,Sandye Simon,D,3477,48.45%
Registrar of Voters,Coventry,Marilyn K. Powers,R,3700,51.55%
Judge of Probate 25 To Fill Vacancy,Coventry,Sophia H. Shaikh,D,13038,100.00%
Presidential Electors for,Cromwell,Harris and Walz,D,0,0.00%
Presidential Electors for,Cromwell,Trump and Vance,R,0,0.00%
Presidential Electors for,Cromwell,Stein and Ware,G,0,0.00%
Presidential Electors for,Cromwell,Oliver and ter Maat,LI,0,0.00%
Presidential Electors for,Cromwell,"Kennedy, Jr. and Shanahan",PC,0,0.00%
Presidential Electors for,Cromwell,De la Cruz and Garcia,WI,0,0.00%
Presidential Electors for,Cromwell,Fox and McVay,WI,0,0.00%
Presidential Electors for,Cromwell,McNeil and McNeil,WI,0,0.00%
Presidential Electors for,Cromwell,Potus and Kennedy,WI,0,0.00%
Presidential Electors for,Cromwell,Ayyadurai and Ellis,WI,0,0.00%
Presidential Electors for,Cromwell,Sonski and Onak,WI,0,0.00%
Presidential Electors for,Cromwell,West and Abdullah,WI,0,0.00%
United States Senator,Cromwell,Christopher S. Murphy,D,0,0.00%
United States Senator,Cromwell,Matthew M. Corey,R,0,0.00%
United States Senator,Cromwell,Christopher S. Murphy,WF,0,0.00%
United States Senator,Cromwell,Justin C. Paglino,G,0,0.00%
United States Senator,Cromwell,Robert Finley Hyde,CGG,0,0.00%
United States Senator,Cromwell,John Flynn,WI,0,0.00%
Representative in Congress 1,Cromwell,John B. Larson,D,0,0.00%
Representative in Congress 1,Cromwell,Jim Griffin,R,0,0.00%
