office,town,candidate,party,votes,vote_percent
United States Senator,Milford,Christopher S Murphy,D,12937,52.87%
United States Senator,Milford,Matthew Corey,R,10570,43.20%
United States Senator,Milford,Christopher S Murphy,WF,721,2.95%
United States Senator,Milford,Richard Lion,LI,131,0.54%
United States Senator,Milford,Jeff Russell,G,111,0.45%
United States Senator,Milford,Fred Linck,WI,0,0.00%
United States Senator,Milford,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 03,Milford,Rosa L DeLauro,D,13423,55.08%
Representative in Congress 03,Milford,Angel Cadena,R,9991,41.00%
Representative in Congress 03,Milford,Rosa L DeLauro,WF,956,3.92%
State Senator 14,Milford,James J Maroney,D,11658,47.52%
State Senator 14,Milford,Pam Staneski,R,12039,49.07%
State Senator 14,Milford,James J Maroney,WF,488,1.99%
State Senator 14,Milford,James J Maroney,IND,348,1.42%
State Representative 117,Milford,Cindy Wolfe Boynton,D,2139,46.46%
State Representative 117,Milford,Charles J Ferraro,R,2279,49.50%
State Representative 117,Milford,Cindy Wolfe Boynton,WF,121,2.63%
State Representative 117,Milford,Charles J Ferraro,IND,65,1.41%
State Representative 118,Milford,Kim Rose,D,5404,53.42%
State Representative 118,Milford,Connie Jagodzinski,R,4421,43.70%
State Representative 118,Milford,Kim Rose,IND,292,2.89%
State Representative 119,Milford,Ellen Beatty,D,4306,44.71%
State Representative 119,Milford,Kathy Kennedy,R,5128,53.24%
State Representative 119,Milford,Ellen Beatty,WF,197,2.05%
Secretary of the State,Milford,Denise W Merrill,D,11856,49.11%
Secretary of the State,Milford,Susan Chapman,R,11031,45.69%
Secretary of the State,Milford,Denise W Merrill,WF,499,2.07%
Secretary of the State,Milford,Susan Chapman,IND,326,1.35%
Secretary of the State,Milford,Heather Lynn Sylvestre Gwynn,LI,191,0.79%
Secretary of the State,Milford,S Michael DeRosa,G,239,0.99%
Treasurer,Milford,Shawn Wooden,D,11614,48.37%
Treasurer,Milford,Thad Gray,R,11196,46.63%
Treasurer,Milford,Shawn Wooden,WF,558,2.32%
Treasurer,Milford,Thad Gray,IND,360,1.50%
Treasurer,Milford,Jesse Brohinsky,LI,282,1.17%
Treasurer,Milford,W. Michael Downes,WI,0,0.00%
Comptroller,Milford,Kevin Lembo,D,11521,48.01%
Comptroller,Milford,Kurt Miller,R,11170,46.55%
Comptroller,Milford,Kevin Lembo,WF,511,2.13%
Comptroller,Milford,Kurt Miller,IND,355,1.48%
Comptroller,Milford,Paul Passarelli,LI,264,1.10%
Comptroller,Milford,Edward G Heflin,G,174,0.73%
Attorney General,Milford,William Tong,D,11260,46.53%
Attorney General,Milford,Sue Hatfield,R,11817,48.83%
Attorney General,Milford,William Tong,WF,473,1.95%
Attorney General,Milford,Sue Hatfield,IND,436,1.80%
Attorney General,Milford,Peter D Goselin,G,212,0.88%
Judge of Probate 40,Milford,Beverly Streit-Kefalas,D,13999,57.89%
Judge of Probate 40,Milford,Chris Goulden,R,10185,42.11%
Registrar of Voters,Milford,Kerri T Rowland,D,12377,52.37%
Registrar of Voters,Milford,Debra Fellenbaum,R,11256,47.63%
Governor and Lieutenant Governor,Monroe,Ned Lamont and Susan Bysiewicz,D,3426,37.21%
Governor and Lieutenant Governor,Monroe,Bob Stefanowski and Joe Markley,R,5325,57.84%
Governor and Lieutenant Governor,Monroe,Ned Lamont and Susan Bysiewicz,WF,60,0.65%
Governor and Lieutenant Governor,Monroe,Bob Stefanowski and Joe Markley,IND,189,2.05%
Governor and Lieutenant Governor,Monroe,Rodney Hanscomb and Jeffrey Thibeault,LI,38,0.41%
Governor and Lieutenant Governor,Monroe,Mark Stewart Greenstein and John Demitrus,ACL,4,0.04%
Governor and Lieutenant Governor,Monroe,Oz Griebel and Monte E Frank,GFCT,165,1.79%
Governor and Lieutenant Governor,Monroe,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Monroe,Christopher S Murphy,D,4150,45.70%
United States Senator,Monroe,Matthew Corey,R,4652,51.23%
United States Senator,Monroe,Christopher S Murphy,WF,182,2.00%
United States Senator,Monroe,Richard Lion,LI,66,0.73%
United States Senator,Monroe,Jeff Russell,G,31,0.34%
United States Senator,Monroe,Fred Linck,WI,0,0.00%
United States Senator,Monroe,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 04,Monroe,Jim Himes,D,4193,46.34%
Representative in Congress 04,Monroe,Harry Arora,R,4710,52.06%
Representative in Congress 04,Monroe,Harry Arora,IND,145,1.60%
Representative in Congress 04,Monroe,Yusheng Peng,WI,0,0.00%
State Senator 21,Monroe,Monica Tujak Brill,D,2428,40.54%
State Senator 21,Monroe,Kevin C Kelly,R,3561,59.46%
State Senator 22,Monroe,Marilyn Moore,D,1217,41.28%
State Senator 22,Monroe,Rich Deecken,R,1627,55.19%
State Senator 22,Monroe,Marilyn Moore,WF,39,1.32%
State Senator 22,Monroe,Rich Deecken,IND,65,2.20%
State Representative 112,Monroe,JP Sredzinski,R,6025,87.07%
State Representative 112,Monroe,JP Sredzinski,IND,895,12.93%
Secretary of the State,Monroe,Denise W Merrill,D,3717,41.48%
Secretary of the State,Monroe,Susan Chapman,R,4839,54.00%
Secretary of the State,Monroe,Denise W Merrill,WF,122,1.36%
Secretary of the State,Monroe,Susan Chapman,IND,147,1.64%
Secretary of the State,Monroe,Heather Lynn Sylvestre Gwynn,LI,71,0.79%
Secretary of the State,Monroe,S Michael DeRosa,G,65,0.73%
Treasurer,Monroe,Shawn Wooden,D,3576,40.08%
Treasurer,Monroe,Thad Gray,R,4932,55.27%
Treasurer,Monroe,Shawn Wooden,WF,153,1.71%
Treasurer,Monroe,Thad Gray,IND,147,1.65%
Treasurer,Monroe,Jesse Brohinsky,LI,115,1.29%
Treasurer,Monroe,W. Michael Downes,WI,0,0.00%
Comptroller,Monroe,Kevin Lembo,D,3584,40.21%
Comptroller,Monroe,Kurt Miller,R,4900,54.98%
Comptroller,Monroe,Kevin Lembo,WF,125,1.40%
Comptroller,Monroe,Kurt Miller,IND,151,1.69%
Comptroller,Monroe,Paul Passarelli,LI,86,0.96%
Comptroller,Monroe,Edward G Heflin,G,67,0.75%
Attorney General,Monroe,William Tong,D,3547,39.45%
Attorney General,Monroe,Sue Hatfield,R,5108,56.81%
Attorney General,Monroe,William Tong,WF,100,1.11%
Attorney General,Monroe,Sue Hatfield,IND,175,1.95%
Attorney General,Monroe,Peter D Goselin,G,62,0.69%
Judge of Probate 46,Monroe,Lori L Underberger,D,3526,39.64%
Judge of Probate 46,Monroe,T.R. Rowe,R,5166,58.08%
Judge of Probate 46,Monroe,T.R. Rowe,IND,202,2.27%
Governor and Lieutenant Governor,Montville,Ned Lamont and Susan Bysiewicz,D,2602,39.11%
Governor and Lieutenant Governor,Montville,Bob Stefanowski and Joe Markley,R,3390,50.95%
Governor and Lieutenant Governor,Montville,Ned Lamont and Susan Bysiewicz,WF,85,1.28%
Governor and Lieutenant Governor,Montville,Bob Stefanowski and Joe Markley,IND,165,2.48%
Governor and Lieutenant Governor,Montville,Rodney Hanscomb and Jeffrey Thibeault,LI,45,0.68%
Governor and Lieutenant Governor,Montville,Mark Stewart Greenstein and John Demitrus,ACL,10,0.15%
Governor and Lieutenant Governor,Montville,Oz Griebel and Monte E Frank,GFCT,353,5.31%
Governor and Lieutenant Governor,Montville,Lee Whitnum and Jacey Wyatt,WI,3,0.05%
United States Senator,Montville,Christopher S Murphy,D,3186,48.87%
United States Senator,Montville,Matthew Corey,R,2950,45.25%
United States Senator,Montville,Christopher S Murphy,WF,280,4.29%
United States Senator,Montville,Richard Lion,LI,56,0.86%
United States Senator,Montville,Jeff Russell,G,45,0.69%
United States Senator,Montville,Fred Linck,WI,2,0.03%
United States Senator,Montville,Kristi L Talmadge,WI,1,0.02%
Representative in Congress 02,Montville,Joe Courtney,D,3621,55.48%
Representative in Congress 02,Montville,Danny Postemski Jr,R,2381,36.48%
Representative in Congress 02,Montville,Joe Courtney,WF,402,6.16%
Representative in Congress 02,Montville,Daniel Reale,LI,68,1.04%
Representative in Congress 02,Montville,Michelle Louise Bicking,G,55,0.84%
State Senator 19,Montville,Catherine A Osten,D,890,51.12%
State Senator 19,Montville,Mark A Lounsbury,R,715,41.07%
State Senator 19,Montville,Catherine A Osten,WF,96,5.51%
State Senator 19,Montville,Mark A Lounsbury,IND,40,2.30%
State Senator 20,Montville,Martha E Marx,D,1899,40.00%
State Senator 20,Montville,Paul M Formica,R,2564,54.01%
State Senator 20,Montville,Martha E Marx,WF,130,2.74%
State Senator 20,Montville,Paul M Formica,IND,154,3.24%
State Representative 38,Montville,Baird Welch-Collins,D,746,42.03%
State Representative 38,Montville,Kathleen M McCarty,R,943,53.13%
State Representative 38,Montville,Kathleen M McCarty,IND,59,3.32%
State Representative 38,Montville,Baird Welch-Collins,G,27,1.52%
State Representative 42,Montville,Elizabeth Schwebel,D,695,42.17%
State Representative 42,Montville,Mike France,R,848,51.46%
State Representative 42,Montville,Elizabeth Schwebel,WF,51,3.09%
State Representative 42,Montville,Mike France,IND,54,3.28%
State Representative 139,Montville,Kevin Ryan,D,1409,46.00%
State Representative 139,Montville,Nick DeLucia,R,1448,47.27%
State Representative 139,Montville,Kevin Ryan,WF,118,3.85%
State Representative 139,Montville,Nick DeLucia,IND,88,2.87%
Secretary of the State,Montville,Denise W Merrill,D,2947,45.71%
Secretary of the State,Montville,Susan Chapman,R,3007,46.64%
Secretary of the State,Montville,Denise W Merrill,WF,176,2.73%
Secretary of the State,Montville,Susan Chapman,IND,155,2.40%
Secretary of the State,Montville,Heather Lynn Sylvestre Gwynn,LI,85,1.32%
Secretary of the State,Montville,S Michael DeRosa,G,77,1.19%
Treasurer,Montville,Shawn Wooden,D,2908,45.53%
Treasurer,Montville,Thad Gray,R,3018,47.25%
Treasurer,Montville,Shawn Wooden,WF,189,2.96%
Treasurer,Montville,Thad Gray,IND,165,2.58%
Treasurer,Montville,Jesse Brohinsky,LI,105,1.64%
Treasurer,Montville,W. Michael Downes,WI,2,0.03%
Comptroller,Montville,Kevin Lembo,D,2854,44.67%
Comptroller,Montville,Kurt Miller,R,3055,47.82%
Comptroller,Montville,Kevin Lembo,WF,161,2.52%
Comptroller,Montville,Kurt Miller,IND,164,2.57%
Comptroller,Montville,Paul Passarelli,LI,93,1.46%
Comptroller,Montville,Edward G Heflin,G,62,0.97%
Attorney General,Montville,William Tong,D,2558,39.50%
Attorney General,Montville,Sue Hatfield,R,3475,53.66%
Attorney General,Montville,William Tong,WF,124,1.91%
Attorney General,Montville,Sue Hatfield,IND,214,3.30%
Attorney General,Montville,Peter D Goselin,G,105,1.62%
Judge of Probate 32,Montville,Jeffrey A McNamara,D,3064,49.14%
Judge of Probate 32,Montville,Jeffrey A McNamara,R,3171,50.86%
Registrar of Voters,Montville,Robin E Marquand,D,3082,49.13%
Registrar of Voters,Montville,Dana McFee,R,3191,50.87%
Governor and Lieutenant Governor,Morris,Ned Lamont and Susan Bysiewicz,D,408,31.80%
Governor and Lieutenant Governor,Morris,Bob Stefanowski and Joe Markley,R,785,61.18%
Governor and Lieutenant Governor,Morris,Ned Lamont and Susan Bysiewicz,WF,7,0.55%
Governor and Lieutenant Governor,Morris,Bob Stefanowski and Joe Markley,IND,25,1.95%
Governor and Lieutenant Governor,Morris,Rodney Hanscomb and Jeffrey Thibeault,LI,9,0.70%
Governor and Lieutenant Governor,Morris,Mark Stewart Greenstein and John Demitrus,ACL,0,0.00%
Governor and Lieutenant Governor,Morris,Oz Griebel and Monte E Frank,GFCT,49,3.82%
Governor and Lieutenant Governor,Morris,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,Morris,Christopher S Murphy,D,463,36.46%
United States Senator,Morris,Matthew Corey,R,760,59.84%
United States Senator,Morris,Christopher S Murphy,WF,34,2.68%
United States Senator,Morris,Richard Lion,LI,7,0.55%
United States Senator,Morris,Jeff Russell,G,6,0.47%
United States Senator,Morris,Fred Linck,WI,0,0.00%
United States Senator,Morris,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,Morris,Jahana Hayes,D,510,40.41%
Representative in Congress 05,Morris,Manny Santos,R,697,55.23%
Representative in Congress 05,Morris,Jahana Hayes,WF,39,3.09%
Representative in Congress 05,Morris,Manny Santos,IND,16,1.27%
Representative in Congress 05,Morris,John Pistone,WI,0,0.00%
State Senator 30,Morris,David A Lawson,D,386,30.42%
State Senator 30,Morris,Craig A Miner,R,831,65.48%
State Senator 30,Morris,David A Lawson,WF,24,1.89%
State Senator 30,Morris,Craig A Miner,IND,28,2.21%
State Representative 66,Morris,Alex Larsson,D,423,33.49%
State Representative 66,Morris,David T Wilson,R,782,61.92%
State Representative 66,Morris,Alex Larsson,WF,24,1.90%
State Representative 66,Morris,David T Wilson,IND,34,2.69%
Secretary of the State,Morris,Denise W Merrill,D,464,36.83%
Secretary of the State,Morris,Susan Chapman,R,734,58.25%
Secretary of the State,Morris,Denise W Merrill,WF,24,1.90%
Secretary of the State,Morris,Susan Chapman,IND,24,1.90%
Secretary of the State,Morris,Heather Lynn Sylvestre Gwynn,LI,9,0.71%
Secretary of the State,Morris,S Michael DeRosa,G,5,0.40%
Treasurer,Morris,Shawn Wooden,D,437,35.04%
Treasurer,Morris,Thad Gray,R,751,60.22%
Treasurer,Morris,Shawn Wooden,WF,23,1.84%
Treasurer,Morris,Thad Gray,IND,28,2.25%
Treasurer,Morris,Jesse Brohinsky,LI,8,0.64%
Treasurer,Morris,W. Michael Downes,WI,0,0.00%
Comptroller,Morris,Kevin Lembo,D,456,36.57%
Comptroller,Morris,Kurt Miller,R,724,58.06%
Comptroller,Morris,Kevin Lembo,WF,30,2.41%
Comptroller,Morris,Kurt Miller,IND,24,1.92%
Comptroller,Morris,Paul Passarelli,LI,8,0.64%
Comptroller,Morris,Edward G Heflin,G,5,0.40%
Attorney General,Morris,William Tong,D,420,33.31%
Attorney General,Morris,Sue Hatfield,R,784,62.17%
Attorney General,Morris,William Tong,WF,17,1.35%
Attorney General,Morris,Sue Hatfield,IND,31,2.46%
Attorney General,Morris,Peter D Goselin,G,9,0.71%
Judge of Probate 24,Morris,Diane S Blick,D,676,100.00%
Governor and Lieutenant Governor,Naugatuck,Ned Lamont and Susan Bysiewicz,D,3707,34.19%
Governor and Lieutenant Governor,Naugatuck,Bob Stefanowski and Joe Markley,R,6341,58.48%
Governor and Lieutenant Governor,Naugatuck,Ned Lamont and Susan Bysiewicz,WF,99,0.91%
Governor and Lieutenant Governor,Naugatuck,Bob Stefanowski and Joe Markley,IND,269,2.48%
Governor and Lieutenant Governor,Naugatuck,Rodney Hanscomb and Jeffrey Thibeault,LI,44,0.41%
Governor and Lieutenant Governor,Naugatuck,Mark Stewart Greenstein and John Demitrus,ACL,9,0.08%
Governor and Lieutenant Governor,Naugatuck,Oz Griebel and Monte E Frank,GFCT,370,3.41%
Governor and Lieutenant Governor,Naugatuck,Lee Whitnum and Jacey Wyatt,WI,4,0.04%
United States Senator,Naugatuck,Christopher S Murphy,D,4546,42.88%
United States Senator,Naugatuck,Matthew Corey,R,5537,52.23%
United States Senator,Naugatuck,Christopher S Murphy,WF,376,3.55%
United States Senator,Naugatuck,Richard Lion,LI,67,0.63%
United States Senator,Naugatuck,Jeff Russell,G,76,0.72%
United States Senator,Naugatuck,Fred Linck,WI,0,0.00%
United States Senator,Naugatuck,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 03,Naugatuck,Rosa L DeLauro,D,4833,46.15%
Representative in Congress 03,Naugatuck,Angel Cadena,R,5129,48.98%
Representative in Congress 03,Naugatuck,Rosa L DeLauro,WF,510,4.87%
State Senator 15,Naugatuck,Joan V Hartley,D,2137,74.20%
State Senator 15,Naugatuck,James Russell,IND,743,25.80%
State Senator 17,Naugatuck,Jorge Cabrera,D,2233,33.97%
State Senator 17,Naugatuck,George S Logan,R,3983,60.59%
State Senator 17,Naugatuck,Jorge Cabrera,WF,142,2.16%
State Senator 17,Naugatuck,George S Logan,IND,216,3.29%
State Representative 70,Naugatuck,Rosa Rebimbas,R,5901,100.00%
State Representative 131,Naugatuck,James Kiochko,D,852,34.92%
State Representative 131,Naugatuck,David K Labriola,R,1588,65.08%
Secretary of the State,Naugatuck,Denise W Merrill,D,4327,40.19%
Secretary of the State,Naugatuck,Susan Chapman,R,5299,49.22%
Secretary of the State,Naugatuck,Denise W Merrill,WF,262,2.43%
Secretary of the State,Naugatuck,Susan Chapman,IND,679,6.31%
Secretary of the State,Naugatuck,Heather Lynn Sylvestre Gwynn,LI,90,0.84%
Secretary of the State,Naugatuck,S Michael DeRosa,G,109,1.01%
Treasurer,Naugatuck,Shawn Wooden,D,4220,41.18%
Treasurer,Naugatuck,Thad Gray,R,5343,52.14%
Treasurer,Naugatuck,Shawn Wooden,WF,303,2.96%
Treasurer,Naugatuck,Thad Gray,IND,241,2.35%
Treasurer,Naugatuck,Jesse Brohinsky,LI,140,1.37%
Treasurer,Naugatuck,W. Michael Downes,WI,0,0.00%
Comptroller,Naugatuck,Kevin Lembo,D,4241,41.32%
Comptroller,Naugatuck,Kurt Miller,R,5339,52.02%
Comptroller,Naugatuck,Kevin Lembo,WF,256,2.49%
Comptroller,Naugatuck,Kurt Miller,IND,221,2.15%
Comptroller,Naugatuck,Paul Passarelli,LI,115,1.12%
Comptroller,Naugatuck,Edward G Heflin,G,92,0.90%
Attorney General,Naugatuck,William Tong,D,3821,36.65%
Attorney General,Naugatuck,Sue Hatfield,R,5975,57.31%
Attorney General,Naugatuck,William Tong,WF,182,1.75%
Attorney General,Naugatuck,Sue Hatfield,IND,301,2.89%
Attorney General,Naugatuck,Peter D Goselin,G,146,1.40%
Judge of Probate 21,Naugatuck,Peter E Mariano,D,4441,43.89%
Judge of Probate 21,Naugatuck,Peter E Mariano,R,5678,56.11%
Registrar of Voters,Naugatuck,Louise Sheedy,D,4862,47.86%
Registrar of Voters,Naugatuck,Matthew R Katra,R,5296,52.14%
Governor and Lieutenant Governor,New Britain,Ned Lamont and Susan Bysiewicz,D,10378,61.26%
Governor and Lieutenant Governor,New Britain,Bob Stefanowski and Joe Markley,R,5193,30.66%
Governor and Lieutenant Governor,New Britain,Ned Lamont and Susan Bysiewicz,WF,349,2.06%
Governor and Lieutenant Governor,New Britain,Bob Stefanowski and Joe Markley,IND,246,1.45%
Governor and Lieutenant Governor,New Britain,Rodney Hanscomb and Jeffrey Thibeault,LI,76,0.45%
Governor and Lieutenant Governor,New Britain,Mark Stewart Greenstein and John Demitrus,ACL,26,0.15%
Governor and Lieutenant Governor,New Britain,Oz Griebel and Monte E Frank,GFCT,664,3.92%
Governor and Lieutenant Governor,New Britain,Lee Whitnum and Jacey Wyatt,WI,8,0.05%
United States Senator,New Britain,Christopher S Murphy,D,11248,68.60%
United States Senator,New Britain,Matthew Corey,R,4349,26.52%
United States Senator,New Britain,Christopher S Murphy,WF,611,3.73%
United States Senator,New Britain,Richard Lion,LI,118,0.72%
United States Senator,New Britain,Jeff Russell,G,70,0.43%
United States Senator,New Britain,Fred Linck,WI,0,0.00%
United States Senator,New Britain,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,New Britain,Jahana Hayes,D,11363,69.22%
Representative in Congress 05,New Britain,Manny Santos,R,4164,25.37%
Representative in Congress 05,New Britain,Jahana Hayes,WF,665,4.05%
Representative in Congress 05,New Britain,Manny Santos,IND,219,1.33%
Representative in Congress 05,New Britain,John Pistone,WI,4,0.02%
State Senator 06,New Britain,Terry Bielinski Gerratana,D,10898,67.63%
State Senator 06,New Britain,Robert Smedley,R,4481,27.81%
State Senator 06,New Britain,Terry Bielinski Gerratana,WF,736,4.57%
State Representative 22,New Britain,Richard Ireland Jr,D,915,61.20%
State Representative 22,New Britain,William A Petit Jr,R,521,34.85%
State Representative 22,New Britain,William A Petit Jr,IND,59,3.95%
State Representative 24,New Britain,Rick Lopes,D,3145,58.14%
State Representative 24,New Britain,Sharon Beloin Saavedra,R,2021,37.36%
State Representative 24,New Britain,Rick Lopes,WF,243,4.49%
State Representative 25,New Britain,Bobby Sanchez,D,3075,91.33%
State Representative 25,New Britain,Bobby Sanchez,WF,216,6.42%
State Representative 25,New Britain,Alfred P Mayo,PC,76,2.26%
State Representative 26,New Britain,Peter A Tercyak,D,3440,64.92%
State Representative 26,New Britain,Tremell J Collins,R,1601,30.21%
State Representative 26,New Britain,Peter A Tercyak,WF,258,4.87%
Secretary of the State,New Britain,Denise W Merrill,D,10761,66.94%
Secretary of the State,New Britain,Susan Chapman,R,4267,26.54%
Secretary of the State,New Britain,Denise W Merrill,WF,538,3.35%
Secretary of the State,New Britain,Susan Chapman,IND,201,1.25%
Secretary of the State,New Britain,Heather Lynn Sylvestre Gwynn,LI,121,0.75%
Secretary of the State,New Britain,S Michael DeRosa,G,187,1.16%
Treasurer,New Britain,Shawn Wooden,D,10682,66.80%
Treasurer,New Britain,Thad Gray,R,4344,27.17%
Treasurer,New Britain,Shawn Wooden,WF,566,3.54%
Treasurer,New Britain,Thad Gray,IND,156,0.98%
Treasurer,New Britain,Jesse Brohinsky,LI,236,1.48%
Treasurer,New Britain,W. Michael Downes,WI,6,0.04%
Comptroller,New Britain,Kevin Lembo,D,10624,66.72%
Comptroller,New Britain,Kurt Miller,R,4285,26.91%
Comptroller,New Britain,Kevin Lembo,WF,525,3.30%
Comptroller,New Britain,Kurt Miller,IND,179,1.12%
Comptroller,New Britain,Paul Passarelli,LI,140,0.88%
Comptroller,New Britain,Edward G Heflin,G,171,1.07%
Attorney General,New Britain,William Tong,D,9629,64.96%
Attorney General,New Britain,Sue Hatfield,R,4343,29.30%
Attorney General,New Britain,William Tong,WF,381,2.57%
Attorney General,New Britain,Sue Hatfield,IND,254,1.71%
Attorney General,New Britain,Peter D Goselin,G,216,1.46%
Judge of Probate 08,New Britain,Walter A Clebowicz,D,9492,71.75%
Judge of Probate 08,New Britain,Walter A Clebowicz,R,3737,28.25%
Governor and Lieutenant Governor,New Canaan,Ned Lamont and Susan Bysiewicz,D,3631,37.07%
Governor and Lieutenant Governor,New Canaan,Bob Stefanowski and Joe Markley,R,5904,60.27%
Governor and Lieutenant Governor,New Canaan,Ned Lamont and Susan Bysiewicz,WF,31,0.32%
Governor and Lieutenant Governor,New Canaan,Bob Stefanowski and Joe Markley,IND,127,1.30%
Governor and Lieutenant Governor,New Canaan,Rodney Hanscomb and Jeffrey Thibeault,LI,30,0.31%
Governor and Lieutenant Governor,New Canaan,Mark Stewart Greenstein and John Demitrus,ACL,1,0.01%
Governor and Lieutenant Governor,New Canaan,Oz Griebel and Monte E Frank,GFCT,71,0.72%
Governor and Lieutenant Governor,New Canaan,Lee Whitnum and Jacey Wyatt,WI,1,0.01%
United States Senator,New Canaan,Christopher S Murphy,D,4800,49.09%
United States Senator,New Canaan,Matthew Corey,R,4849,49.60%
United States Senator,New Canaan,Christopher S Murphy,WF,65,0.66%
United States Senator,New Canaan,Richard Lion,LI,46,0.47%
United States Senator,New Canaan,Jeff Russell,G,17,0.17%
United States Senator,New Canaan,Fred Linck,WI,0,0.00%
United States Senator,New Canaan,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 04,New Canaan,Jim Himes,D,4805,49.14%
Representative in Congress 04,New Canaan,Harry Arora,R,4873,49.83%
Representative in Congress 04,New Canaan,Harry Arora,IND,100,1.02%
Representative in Congress 04,New Canaan,Yusheng Peng,WI,1,0.01%
State Senator 26,New Canaan,Will Haskell,D,1887,42.07%
State Senator 26,New Canaan,Toni Boucher,R,2536,56.54%
State Senator 26,New Canaan,Toni Boucher,IND,62,1.38%
State Senator 36,New Canaan,"Alexandra ""Alex"" Bergstein",D,2247,42.88%
State Senator 36,New Canaan,L Scott Frantz,R,2929,55.90%
State Senator 36,New Canaan,L Scott Frantz,IND,50,0.95%
State Senator 36,New Canaan,Megan E Cassano,G,14,0.27%
State Representative 125,New Canaan,Ross Tartell,D,3109,38.45%
State Representative 125,New Canaan,Tom O'Dea,R,4976,61.55%
State Representative 142,New Canaan,Lucy Dathan,D,646,40.35%
State Representative 142,New Canaan,Fred Wilms,R,919,57.40%
State Representative 142,New Canaan,Lucy Dathan,WF,10,0.62%
State Representative 142,New Canaan,Fred Wilms,IND,26,1.62%
Secretary of the State,New Canaan,Denise W Merrill,D,3936,40.78%
Secretary of the State,New Canaan,Susan Chapman,R,5447,56.43%
Secretary of the State,New Canaan,Denise W Merrill,WF,41,0.42%
Secretary of the State,New Canaan,Susan Chapman,IND,132,1.37%
Secretary of the State,New Canaan,Heather Lynn Sylvestre Gwynn,LI,60,0.62%
Secretary of the State,New Canaan,S Michael DeRosa,G,36,0.37%
Treasurer,New Canaan,Shawn Wooden,D,3701,38.43%
Treasurer,New Canaan,Thad Gray,R,5698,59.17%
Treasurer,New Canaan,Shawn Wooden,WF,41,0.43%
Treasurer,New Canaan,Thad Gray,IND,132,1.37%
Treasurer,New Canaan,Jesse Brohinsky,LI,58,0.60%
Treasurer,New Canaan,W. Michael Downes,WI,0,0.00%
Comptroller,New Canaan,Kevin Lembo,D,3775,39.37%
Comptroller,New Canaan,Kurt Miller,R,5543,57.81%
Comptroller,New Canaan,Kevin Lembo,WF,45,0.47%
Comptroller,New Canaan,Kurt Miller,IND,132,1.38%
Comptroller,New Canaan,Paul Passarelli,LI,67,0.70%
Comptroller,New Canaan,Edward G Heflin,G,27,0.28%
Attorney General,New Canaan,William Tong,D,4134,42.73%
Attorney General,New Canaan,Sue Hatfield,R,5324,55.03%
Attorney General,New Canaan,William Tong,WF,54,0.56%
Attorney General,New Canaan,Sue Hatfield,IND,133,1.37%
Attorney General,New Canaan,Peter D Goselin,G,29,0.30%
Judge of Probate 52,New Canaan,William P Osterndorf,R,6967,100.00%
Registrar of Voters,New Canaan,John A Amarilios,D,3864,40.82%
Registrar of Voters,New Canaan,Joan McLaughlin,R,5601,59.18%
Governor and Lieutenant Governor,New Fairfield,Ned Lamont and Susan Bysiewicz,D,2557,40.22%
Governor and Lieutenant Governor,New Fairfield,Bob Stefanowski and Joe Markley,R,3492,54.92%
Governor and Lieutenant Governor,New Fairfield,Ned Lamont and Susan Bysiewicz,WF,78,1.23%
Governor and Lieutenant Governor,New Fairfield,Bob Stefanowski and Joe Markley,IND,102,1.60%
Governor and Lieutenant Governor,New Fairfield,Rodney Hanscomb and Jeffrey Thibeault,LI,26,0.41%
Governor and Lieutenant Governor,New Fairfield,Mark Stewart Greenstein and John Demitrus,ACL,7,0.11%
Governor and Lieutenant Governor,New Fairfield,Oz Griebel and Monte E Frank,GFCT,96,1.51%
Governor and Lieutenant Governor,New Fairfield,Lee Whitnum and Jacey Wyatt,WI,0,0.00%
United States Senator,New Fairfield,Christopher S Murphy,D,2893,45.78%
United States Senator,New Fairfield,Matthew Corey,R,3223,51.00%
United States Senator,New Fairfield,Christopher S Murphy,WF,144,2.28%
United States Senator,New Fairfield,Richard Lion,LI,34,0.54%
United States Senator,New Fairfield,Jeff Russell,G,25,0.40%
United States Senator,New Fairfield,Fred Linck,WI,0,0.00%
United States Senator,New Fairfield,Kristi L Talmadge,WI,0,0.00%
Representative in Congress 05,New Fairfield,Jahana Hayes,D,2841,45.12%
Representative in Congress 05,New Fairfield,Manny Santos,R,3222,51.17%
Representative in Congress 05,New Fairfield,Jahana Hayes,WF,151,2.40%
Representative in Congress 05,New Fairfield,Manny Santos,IND,83,1.32%
Representative in Congress 05,New Fairfield,John Pistone,WI,0,0.00%
State Senator 24,New Fairfield,Julie Kushner,D,2726,43.09%
State Senator 24,New Fairfield,Michael A McLachlan,R,3369,53.26%
State Senator 24,New Fairfield,Julie Kushner,WF,136,2.15%
State Senator 24,New Fairfield,Michael A McLachlan,IND,95,1.50%
State Representative 108,New Fairfield,Richard A Smith,R,3664,100.00%
