office,town,candidate,party,votes,vote_percent
Selectman,statewide,Janet Stone McGuigan,D,6324,38.91%
Selectman,statewide,Lauren Rabin,R,9928,61.09%
Selectman,statewide,Margaret L. (Peg) O'Donnell,D,1589,58.21%
Selectman,statewide,Michael P. Thompson,R,1141,41.79%
Selectman,statewide,Bryan Terzian,IND,143,3.27%
Selectman,statewide,Richard C. Straiton,D,2262,51.73%
Selectman,statewide,Bryan Terzian,R,1968,45.00%
Selectmen Full Four Year Term,statewide,Thomas E. Zabel,D,1276,41.40%
Selectmen Full Four Year Term,statewide,James Chard,R,1806,58.60%
Town Clerk,statewide,Carla A. Pomprowicz,D,1861,100.00%
Selectman,statewide,Stacia Rice Libby,D,982,60.02%
Selectman,statewide,Bruce M. Glowac,R,654,39.98%
Treasurer,statewide,David J. Preleski,D,7874,100.00%
Selectmen Full Term,statewide,John F. Houchin Sr.,D,522,19.73%
Selectmen Full Term,statewide,T.J. Butcher,D,620,23.43%
Selectmen Full Term,statewide,Pamela Munro,R,767,28.99%
Selectmen Full Term,statewide,"William ""Skip"" Dickson",R,737,27.85%
Councilman 1st District,statewide,Carol Doheny,D,836,44.63%
Councilman 1st District,statewide,David Veleber,R,1037,55.37%
Selectmen,statewide,Mel Chafetz,D,1815,14.94%
Selectmen,statewide,Pete Hill,D,1848,15.21%
Selectmen,statewide,Liz Warren,D,1800,14.82%
Selectmen,statewide,Kathie Harrington,R,2343,19.29%
Selectmen,statewide,Tracy Hespelt,R,2170,17.86%
Selectmen,statewide,Jerry Mahoney,R,2172,17.88%
Councilor District 2,statewide,John Santanella,D,759,58.75%
Councilor District 2,statewide,Kelly Hemmeler,R,533,41.25%
First Selectman,statewide,Chet Bialicki,D,917,39.56%
First Selectman,statewide,"John L. Hall, III",R,1401,60.44%
Selectmen,statewide,Greg Kline,D,864,39.58%
Selectmen,statewide,Chandler Paquette,R,1319,60.42%
Town Clerk,statewide,Karen Beth Mowad,R,2540,100.00%
Selectman,statewide,Paul Aaron Copenhagen,R,266,92.68%
Selectman,statewide,Glenn Cheney,WI,21,7.32%
Town Council,statewide,Nicola Chambers-Holder,D,2156,5.26%
Town Council,statewide,Ann Letendre,D,2425,5.91%
Town Council,statewide,Jennifer C. Hirschberg-Wise,D,2166,5.28%
Town Council,statewide,Dennis J. Plevyak,D,2160,5.27%
Town Council,statewide,Teri Lynn Rogers,D,2225,5.42%
Town Council,statewide,Maryann Levesque,D,2429,5.92%
Town Council,statewide,Karen Colt,D,2176,5.30%
Town Council,statewide,Ariana Nieves-Matias,D,2180,5.31%
Town Council,statewide,Brian R. Motola,R,2974,7.25%
Town Council,statewide,Jim Tedford,R,2966,7.23%
Town Council,statewide,Linda B. Gessay,R,2894,7.05%
Town Council,statewide,Laura B. Bush,R,3069,7.48%
Town Council,statewide,Bill Campbell,R,2852,6.95%
Town Council,statewide,John B. O'Connell,R,2659,6.48%
Town Council,statewide,Julie Clay,R,2863,6.98%
Town Council,statewide,Michael D. Wendus,R,2827,6.89%
Selectman,statewide,Matthew J. Pugliese,D,1535,45.41%
Selectman,statewide,Scott M. Giegerich,R,1845,54.59%
Town and City Clerk,statewide,Patricia C Horvath,D,4837,58.32%
Town and City Clerk,statewide,Penny L Sutcliffe,R,3457,41.68%
Selectman,statewide,Sue Slater,D,2627,47.82%
Selectman,statewide,Harry Shaker,R,2867,52.18%
Selectman,statewide,Martin Mohabeer,D,1794,65.38%
Selectman,statewide,Amy Jenner,R,950,34.62%
Town Council,statewide,Jack Fazzino,D,2501,14.01%
Town Council,statewide,Mike Urrunaga,D,2503,14.02%
Town Council,statewide,Peter Rosso,D,2528,14.16%
Town Council,statewide,Charles Paonessa,R,3313,18.56%
Town Council,statewide,Donna Veach,R,3595,20.14%
Town Council,statewide,Brenden Luddy,R,3408,19.09%
Town Clerk,statewide,Vida Stone,R,3559,100.00%
Selectman,statewide,Kevin Zingler,D,5440,29.30%
Selectman,statewide,Steve Cassano,D,5486,29.54%
Selectman,statewide,Mark Tweedie,R,4035,21.73%
Selectman,statewide,Kristine Moulard,R,3608,19.43%
Town Clerk,statewide,Betsy Moukawsher,D,3190,100.00%
Board of Education,statewide,Selina K. Bell,D,3205,14.54%
Board of Education,statewide,Tom Colin,D,3435,15.58%
Board of Education,statewide,Tina Malhotra,D,3531,16.02%
Board of Education,statewide,Amy Casey,D,3514,15.94%
Board of Education,statewide,Stavros Natsopoulos,R,2704,12.27%
Board of Education,statewide,Meg Oyunbazar,R,2760,12.52%
Board of Education,statewide,Julia London,R,2893,13.12%
Selectman,statewide,Maureen Crick Owen,D,3234,49.98%
Selectman,statewide,Ed Schierloh,R,3236,50.02%
Selectman,statewide,Ernest Marmer,D,144,24.32%
Selectman,statewide,Kate E. Kennedy,R,322,54.39%
Selectman,statewide,Gerald J. Peters,PC,126,21.28%
Town Council,statewide,Mary Jane Lundgren,D,2864,6.11%
Town Council,statewide,Anthony Morrissey,D,2756,5.88%
Town Council,statewide,Michele Shackelford,D,2797,5.96%
Town Council,statewide,Hilary Ram,D,2898,6.18%
Town Council,statewide,Mohammed Karim,D,2642,5.63%
Town Council,statewide,Alexandra Thomas,D,2869,6.12%
Town Council,statewide,Exiene Lofgren,D,2450,5.22%
Town Council,statewide,Katy Francis,R,4729,10.08%
Town Council,statewide,Chris Cosgrove,R,4684,9.99%
Town Council,statewide,Joseph Failla,R,4373,9.32%
Town Council,statewide,Sal Rynkiewicz,R,4150,8.85%
Town Council,statewide,Michael Nahom,R,4487,9.57%
Town Council,statewide,Thomas Esposito,R,4641,9.89%
Town Council,statewide,Walter Bayer,WI,563,1.20%
Selectman,statewide,Sarah Neumann,D,2584,18.91%
Selectman,statewide,Michael J. Burke,D,2543,18.61%
Selectman,statewide,Marcy A. Minnick,R,4268,31.23%
Selectman,statewide,Jon E. Zagrodzky,R,4271,31.25%
Selectman,statewide,Alan Henry Brown,D,152,49.35%
Selectman,statewide,Laszlo L. Pinter,R,156,50.65%
Selectman,statewide,Jonathan Savino,D,1271,41.01%
Selectman,statewide,Scott A. Storms,R,1828,58.99%
Selectman,statewide,C.P. Rabbitt,D,159,18.75%
Selectman,statewide,David W. Shippee,R,477,56.25%
Selectman,statewide,Jason Robert McLevy,PC,212,25.00%
Selectman,statewide,Ashlyn Ellsworth,D,172,41.15%
Selectman,statewide,Paul A Torcellini,R,246,58.85%
Selectman,statewide,Sean Moriarty,D,1230,41.75%
Selectman,statewide,Kate L. Anderson,R,1716,58.25%
Selectmen,statewide,Robert W. Schmidt,D,940,26.77%
Selectmen,statewide,William Meier III,R,1833,52.21%
Selectmen,statewide,Ralph W. Williams,PC,738,21.02%
Selectman,statewide,K. Nicole Porter,D,701,29.29%
Selectman,statewide,Toula Balestracci,D,691,28.88%
Selectman,statewide,Brett Mastroianni,R,1001,41.83%
Selectmen,statewide,John Kiker,D,412,62.33%
Selectmen,statewide,David M. Lahm,R,249,37.67%
Board of Selectmen,statewide,Gloria Marion,D,527,10.88%
Board of Selectmen,statewide,J. Scott Pempek,D,696,14.37%
Board of Selectmen,statewide,Jeffrey Rawson,R,874,18.05%
Board of Selectmen,statewide,"Michael ""Tow Truck"" Paquin",R,693,14.31%
Board of Selectmen,statewide,Roy Simmons,R,744,15.37%
Board of Selectmen,statewide,Rick Hayes,R,886,18.30%
Board of Selectmen,statewide,John P. Miller,PC,422,8.72%
Selectman,statewide,Sally J. Buemi,D,1812,31.10%
Selectman,statewide,William Pieper,R,4014,68.90%
Selectman,statewide,Khris Hall,D,1599,44.87%
Selectman,statewide,Lori-Ann Beninson,R,1965,55.13%
Selectmen,statewide,Jeffrey P. Dunn,D,691,34.62%
Selectmen,statewide,Roger Perreault,R,1305,65.38%
Selectman,statewide,Kim Tester,D,643,60.26%
Selectman,statewide,Russell Dirienzo,R,424,39.74%
SELECTMAN,statewide,Gerald W. Grabarek,D,364,47.89%
SELECTMAN,statewide,Kenneth L. Zachem,R,396,52.11%
Selectman,statewide,Bob Lessler,D,1502,48.64%
Selectman,statewide,Kristi Sogofsky,R,1586,51.36%
Board of Education,statewide,Jeannette Picard,D,1485,41.06%
Board of Education,statewide,Kathy Ward,D,1580,43.68%
Board of Education,statewide,Katherine SB Paulhus,R,552,15.26%
Selectman,statewide,Paul L. Madore,D,341,54.21%
Selectman,statewide,Alexandria S. Evans,R,288,45.79%
Selectman,statewide,Vincent Aiello,D,176,23.88%
Selectman,statewide,Erica K Dorsett,R,426,57.80%
Selectman,statewide,Kevin DeRoehn,PC,135,18.32%
Town Council,statewide,Mitch Page,D,3399,9.94%
Town Council,statewide,Kim Radda,D,3244,9.49%
Town Council,statewide,Sharon R Braverman,D,3376,9.87%
Town Council,statewide,Meri Beatrice,D,3128,9.15%
Town Council,statewide,Jon M Trister,D,3102,9.07%
Town Council,statewide,Michael Camillo,R,3466,10.14%
Town Council,statewide,Gail Budrejko,R,3683,10.77%
Town Council,statewide,Tim Manke,R,3709,10.85%
Town Council,statewide,David Nagel,R,3611,10.56%
Town Council,statewide,John Donahue,R,3474,10.16%
Treasurer,statewide,Daniel P Jowdy,IND,490,3.57%
Treasurer,statewide,Henry H. Hall,WF,218,1.59%
Treasurer,statewide,Henry H. Hall,D,5499,40.02%
Treasurer,statewide,Daniel P Jowdy,R,7534,54.83%
City Treasurer,statewide,Joseph S. Tamburri,D,7926,57.95%
City Treasurer,statewide,Jerry E.Petrini,R,5752,42.05%
Selectman,statewide,William E. Ballinger III,D,385,60.92%
Selectman,statewide,Frank John Driscoll,PC,247,39.08%
Board of Education,statewide,Danni Cruz,WF,240,1.58%
Board of Education,statewide,Keith Kimball,G,604,3.98%
Board of Education,statewide,Nathan Caron,D,1423,9.37%
Board of Education,statewide,Elaine Maynard-Adams,D,1737,11.44%
Board of Education,statewide,Danni Cruz,D,1375,9.06%
Board of Education,statewide,Frank A. Silva,D,1438,9.47%
Board of Education,statewide,Bianca Alexis,D,1487,9.79%
Board of Education,statewide,Jefferey Hart,D,1520,10.01%
Board of Education,statewide,Bryan Doughty,D,1567,10.32%
Board of Education,statewide,Webster Scott,R,654,4.31%
Board of Education,statewide,Susan Tierney,R,1031,6.79%
Board of Education,statewide,Scott Ennis,R,730,4.81%
Board of Education,statewide,Marilyn DeShields,R,737,4.85%
Board of Education,statewide,Lydia Larrea,R,641,4.22%
Selectman,statewide,Thomas A. Craney,D,162,36.65%
Selectman,statewide,Russell Beisiegel,R,280,63.35%
Selectman,statewide,Kathleen A. Corbet,D,2989,44.55%
Selectman,statewide,Nick Williams,R,3721,55.45%
Board of Education Full Four Year Term,statewide,Janice Di Roberts,D,3433,25.59%
Board of Education Full Four Year Term,statewide,Matt Laccavole,D,3355,25.01%
Board of Education Full Four Year Term,statewide,Charles Carey,R,3381,25.20%
Board of Education Full Four Year Term,statewide,Lew Michaels,R,3248,24.21%
Town Clerk,statewide,Mary Markham,D,5720,55.50%
Town Clerk,statewide,Katie Miller-Creagh,R,4586,44.50%
Town Council District 1,statewide,Will Farmer,D,642,35.41%
Town Council District 1,statewide,Chris Pia,R,1171,64.59%
City Treasurer,statewide,Raymond O'Leary,R,8313,100.00%
Town Council - To Fill Vacancy For Two Years,statewide,James Gambardella,IND,371,5.74%
Town Council - To Fill Vacancy For Two Years,statewide,Denise Russ,IND,522,8.08%
Town Council - To Fill Vacancy For Two Years,statewide,James Gambardella,D,1042,16.13%
Town Council - To Fill Vacancy For Two Years,statewide,Denise Russ,D,1184,18.33%
Town Council - To Fill Vacancy For Two Years,statewide,Herm Desena,R,3340,51.71%
Board of Education,statewide,Mary E. Harris,D,1542,8.32%
Board of Education,statewide,Nakai Clearwater Northup,D,1458,7.86%
Board of Education,statewide,Joanne Kelley,D,1560,8.41%
Board of Education,statewide,Alex Rode,D,1581,8.53%
Board of Education,statewide,Kate DiPalma-Herb,D,1591,8.58%
Board of Education,statewide,Carmen N. Garcia-Irizarry,D,1485,8.01%
Board of Education,statewide,Whit Irwin,R,1472,7.94%
Board of Education,statewide,Anthony Favry,R,1644,8.87%
Board of Education,statewide,Brandon Graber,R,1546,8.34%
Board of Education,statewide,Laurel Wiers,R,1605,8.66%
Board of Education,statewide,Steve Munger,R,1503,8.11%
Board of Education,statewide,Mike Brawner,R,1557,8.40%
Alderman 1st Ward,statewide,John Feddern,D,169,16.82%
Alderman 1st Ward,statewide,"Gary Farrar, Jr.",D,173,17.21%
Alderman 1st Ward,statewide,Charles Stowe,R,339,33.73%
Alderman 1st Ward,statewide,Dan King,R,324,32.24%
Board of Education Four Year Term,statewide,Howard Steven Frydman,D,2871,43.61%
Board of Education Four Year Term,statewide,Joseph C. Wilkerson Jr.,D,2976,45.20%
Board of Education Four Year Term,statewide,Thomas Stanley Moore,R,737,11.19%
Selectman,statewide,Adam Teller,D,681,19.87%
Selectman,statewide,Robert DePietro,D,665,19.40%
Selectman,statewide,Robert Morra,R,1074,31.33%
Selectman,statewide,Michael Eremita,R,1008,29.40%
"Board of Education Four to be Elected, not More Than Two from One Party",statewide,Jason Feeney,G,835,12.03%
"Board of Education Four to be Elected, not More Than Two from One Party",statewide,Erica S Gelven,D,1497,21.56%
"Board of Education Four to be Elected, not More Than Two from One Party",statewide,Jack Scherban,D,1596,22.99%
"Board of Education Four to be Elected, not More Than Two from One Party",statewide,Peter Nye,R,1612,23.22%
"Board of Education Four to be Elected, not More Than Two from One Party",statewide,Mike Hornyak,R,1402,20.20%
Board of Education,statewide,Jennifer Ella Dunbar Beausoleil,D,2094,13.59%
Board of Education,statewide,Eugene T Marchand,D,2027,13.15%
Board of Education,statewide,Emma Brigg Eaton,D,2054,13.33%
Board of Education,statewide,Mary S Kortmann,D,2025,13.14%
Board of Education,statewide,Richard Williams Jr,R,1768,11.47%
Board of Education,statewide,Peter Depaola,R,1835,11.91%
Board of Education,statewide,Courtney Rossignol,R,1822,11.82%
Board of Education,statewide,Christina Williams,R,1786,11.59%
Councilman,statewide,Al Waters,D,2199,13.64%
Councilman,statewide,Paula G. Luna,D,1909,11.84%
Councilman,statewide,James N. Demetriades,D,2250,13.96%
Councilman,statewide,Charles Epstein,D,1724,10.69%
Councilman,statewide,Lou Menendez,R,1800,11.16%
Councilman,statewide,Stephen Fortenbach,R,2007,12.45%
Councilman,statewide,Jack Henehan,R,1988,12.33%
Councilman,statewide,Jennifer Donohue,R,2246,13.93%
Board of Finance,statewide,Ted Turner,D,1618,13.36%
Board of Finance,statewide,Kurt Comisky,D,1495,12.34%
Board of Finance,statewide,Robert Hein,D,1491,12.31%
Board of Finance,statewide,Russell Bonaccorso,R,1786,14.75%
Board of Finance,statewide,Bridget McLennan,R,1921,15.86%
Board of Finance,statewide,Richard Brown,R,1878,15.51%
Board of Finance,statewide,Alannah Danaher Coshow,R,1923,15.88%
"Town Council, First District",statewide,Brian Connolly,D,1551,24.82%
"Town Council, First District",statewide,Rafeena Bacchus-Lee,D,1500,24.01%
"Town Council, First District",statewide,Peter Mastrobattista,R,1481,23.70%
"Town Council, First District",statewide,Joseph Capodiferro,R,1538,24.62%
"Town Council, First District",statewide,Mark Stewart Greenstein,PC,178,2.85%
Board of Finance,statewide,Susan Karp,D,6082,55.30%
Board of Finance,statewide,James Zeller,R,4916,44.70%
Selectmen,statewide,Justin C. Paglino,G,326,1.73%
Selectmen,statewide,Louis Federici,D,5954,31.53%
Selectmen,statewide,Sandra Ruoff,D,6104,32.32%
Selectmen,statewide,Susan Koch Renner,R,3194,16.91%
Selectmen,statewide,Charles L. Havrda,R,3306,17.51%
Board of Aldermen 1st District,statewide,Michelle Parente,D,1644,25.14%
Board of Aldermen 1st District,statewide,"Matt Arciuolo, II",D,1660,25.39%
Board of Aldermen 1st District,statewide,Tony Giannattasio,R,1654,25.29%
Board of Aldermen 1st District,statewide,Jay Tranquilli,R,1581,24.18%
City Council,statewide,Joseph A DeLucia,D,2541,9.92%
City Council,statewide,Swarnjit Singh,D,2618,10.22%
City Council,statewide,Ella Myles,D,2206,8.62%
City Council,statewide,Tracey Burto,D,2243,8.76%
City Council,statewide,Derell Q Wilson,D,2432,9.50%
City Council,statewide,Robert Bell,R,2224,8.69%
City Council,statewide,Michael Grillo,R,2003,7.82%
City Council,statewide,Stacy Gould,R,2696,10.53%
City Council,statewide,John Blackburn,R,2134,8.33%
City Council,statewide,Mark Adams,R,2233,8.72%
City Council,statewide,Grant Neuendorf,R,2274,8.88%
Selectman,statewide,John Dillon,D,1707,12.04%
Selectman,statewide,Ralph Zampano,D,1675,11.81%
Selectman,statewide,Laurel Steinhauser,D,1574,11.10%
Selectman,statewide,April Graves,D,1527,10.77%
Selectman,statewide,Shaun P. Manning,R,1873,13.21%
Selectman,statewide,Michael Pelton,R,2003,14.13%
Selectman,statewide,Robert Hetrick Jr.,R,1889,13.32%
Selectman,statewide,"Michael ""Julio"" Hernandez",R,1932,13.62%
Town Council,statewide,Theresa Cocchiola Graveline,D,1188,7.89%
Town Council,statewide,Patricia Sullivan-Geary,D,1201,7.97%
Town Council,statewide,Betty Bajek,D,974,6.47%
Town Council,statewide,Larry Fitzgerald,D,1102,7.32%
Town Council,statewide,Kathryn F. Zandri,D,1024,6.80%
Town Council,statewide,Michael Palmerie Jr,R,2140,14.21%
Town Council,statewide,Richard L. Blanc,R,2048,13.60%
Town Council,statewide,Jeffrey B. Slapikas,R,2188,14.53%
Town Council,statewide,Megan A. Patchkofsky,R,2132,14.16%
Town Council,statewide,Stanley Pilat,WI,1064,7.06%
Town Council,statewide,Christopher Duff,D,2134,9.00%
Town Council,statewide,Miriam Lifshitz-Theroux,D,2003,8.45%
Town Council,statewide,William O'Sullivan,D,2213,9.33%
Town Council,statewide,Mukesh Desai,D,1957,8.25%
Town Council,statewide,"Giuseppe ""Joe"" Morfea",D,1988,8.38%
Town Council,statewide,Edward V. Charamut,R,2825,11.91%
Town Council,statewide,Pankaj Prakash,R,2692,11.35%
Town Council,statewide,Jeffrey P. Levine,R,2626,11.07%
Town Council,statewide,Allan D. Greenspan,R,2714,11.44%
Town Council,statewide,John Moleiro,R,2564,10.81%
Board of Selectmen,statewide,Casey T. Flanagan,D,363,56.99%
Board of Selectmen,statewide,Dale C. Jones,R,274,43.01%
Selectmen,statewide,Eric Wellman,D,4038,20.56%
Selectmen,statewide,Chris Peterson,D,3587,18.26%
Selectmen,statewide,Amber Abbuhl,D,3454,17.58%
Selectmen,statewide,Travis Schweizer,R,2661,13.55%
Selectmen,statewide,Heather Goetz,R,2963,15.08%
Selectmen,statewide,Jackie Battos,R,2940,14.97%
City & Town Clerk,statewide,Lyda Ruijter,D,15192,61.18%
City & Town Clerk,statewide,Marilyn M. Abbazia-Lodato,PC,9607,38.69%
City & Town Clerk,statewide,Bob Lion,WI,33,0.13%
Board of Finance,statewide,Matt Cain,D,499,54.60%
Board of Finance,statewide,Sally Houldin Cornell,R,415,45.40%
Town Council Windham Voting District,statewide,Curtis A. Ehler,BL,184,10.03%
Town Council Windham Voting District,statewide,Fiona Stevens,D,518,28.24%
Town Council Windham Voting District,statewide,Dawn M. Niles,D,579,31.57%
Town Council Windham Voting District,statewide,Steven Edelman,R,553,30.15%
Selectmen,statewide,Robert W Hellstrom,D,689,29.24%
Selectmen,statewide,Christopher Lent,R,808,34.30%
Selectmen,statewide,Lisa Napolitano,R,859,36.46%
SELECTMEN,statewide,Raymond E. Dunbar,D,3533,44.28%
SELECTMEN,statewide,Angela Higgins,R,4446,55.72%
Selectmen,statewide,Richard James Luby,D,749,8.43%
Selectmen,statewide,Frederick D. Stanek,D,1051,11.82%
Selectmen,statewide,Christopher E. Bowen,D,794,8.93%
Selectmen,statewide,Alfred Bruno,R,1608,18.09%
Selectmen,statewide,Patrick Lombardi,R,1575,17.72%
Selectmen,statewide,Trisha Danka,R,1603,18.04%
Selectmen,statewide,Robert Findley,R,1508,16.97%
Board of Education Full Four Year Term,statewide,Dana Philbin,D,1830,24.56%
Board of Education Full Four Year Term,statewide,Michelle Harrold,D,1787,23.98%
Board of Education Full Four Year Term,statewide,Anthony (Tony) Holt,R,1955,26.23%
Board of Education Full Four Year Term,statewide,Jacob J. Marie,R,1880,25.23%
